tweet_id,company,date,username,text,replies,reposts,likes,bookmarks,views,comment_count,total_engagement,main_sentiment,avg_comment_sentiment
1901104788986884366,apple,2025-04-14,theapplehub,iphone users would you ever switch to an android phone,1977,446,6894,469,974006,400,9786,0.0,0.08434247615868512
1901366641205883040,apple,2025-04-14,theapplehub,iphone air latest details would you buy one source,481,580,6252,608,621203,310,7921,0.5,0.07495277756288779
1902070769057984962,apple,2025-04-14,theapplehub,iphone pro latest details and sizes a chip nm gb of ram new rectangular camera design three mp rear cameras source analyst jeff pu,313,689,8225,647,636714,314,9874,0.3181818181818182,0.012531262196584788
1902821171281924441,apple,2025-04-14,theapplehub,apple is reportedly losing billion annually on apple tv are you subscribed to apple tv source,371,188,3501,173,374549,384,4233,0.0,0.14639626255071284
1904599592739787142,apple,2025-04-14,theapplehub,apple has officially announced set to start on june apple is expected to introduce ios at the event,76,458,4971,181,254499,110,5686,-0.1,0.1865521750385032
1905416454033534977,apple,2025-04-14,theapplehub,iphone pro vs the rumored iphone pro design,226,392,5548,328,477843,339,6494,0.0,-0.012851555625945869
1905530532047593835,apple,2025-04-14,theapplehub,what new features do you want to see in ios,458,219,4902,148,418996,388,5727,0.13636363636363635,0.09440390228183963
1906767774351077666,apple,2025-04-14,theapplehub,these are the new emoji available today with ios which one is your favorite,274,636,5862,348,449797,279,7120,0.34545454545454546,0.042385989340040724
1906886073839743256,apple,2025-04-14,theapplehub,ios will reportedly support these iphone models the iphone xs iphone xs max and iphone xr will not be supported,470,2730,18328,1164,1322569,270,22692,0.0,0.09153227702385004
1907100695549059510,apple,2025-04-14,theapplehub,today apple has introduced a new sky blue color for the iphone pro and iphone pro max you can order the new color on april th and will be available on april th now make sure to check the alttext on the image,256,708,7486,460,545048,247,8910,0.2595454545454546,0.08935377699424847
1908308060239786068,apple,2025-04-14,theapplehub,iphones could soon cost up to in the us due to tariffs iphone prices could rise by meaning the base iphone model could start at and the most expensive iphone pro max model could cost up to source,433,1148,7754,669,1493753,324,10004,-0.23125,0.08175941618469013
1908894708929348082,apple,2025-04-14,theapplehub,the iphone pro will reportedly not feature a particularly bold new look the front will be quite similar to the pro however the back will feature a new larger camera design source,157,318,4135,303,332980,242,4913,0.101010101010101,0.032153434406723885
1908903287568347542,apple,2025-04-14,theapplehub,apple is reportedly working on a major th anniversary redesign for the iphone pro alongside a foldable iphone the new design will make a more extensive use of glass source,118,169,2920,212,211584,167,3419,0.13977272727272727,0.07484775472244012
1909525124652712408,apple,2025-04-14,theapplehub,this is allegedly our first look at the new ios design do you like the new design source,468,557,7048,667,460737,271,8740,0.10568181818181818,0.03682121155753969
1909615214754250808,apple,2025-04-14,theapplehub,the iphone pro models will reportedly feature the ability to record front and rearfacing video at the same time the feature is expected to be exclusive to the iphone pro models source,177,311,4563,276,296853,191,5327,-0.05,0.10714122410327767
1909653502126965241,apple,2025-04-14,theapplehub,is your iphones battery life better or worse with ios,604,243,5726,218,525433,368,6791,0.04999999999999999,-0.016183541351810587
1909687808060711266,apple,2025-04-14,theapplehub,president trump believes apple could manufacture iphones in the us according to press secretary karoline leavitt should apple manufacture iphones in the us,371,219,2777,149,329714,223,3516,0.0,0.07712952331282164
1897050446113747118,apple,2025-04-15,theapplehub,old vs new,394,519,8721,337,585320,343,9971,0.11818181818181818,0.09404916236761476
1897287137604817350,apple,2025-04-15,theapplehub,apple has launched the new m macbook air with a new sky blue color now starting at you can order today and will be available on march,128,960,9248,569,546666,128,10905,0.13454545454545455,0.08540027399848829
1897297936473841895,apple,2025-04-15,theapplehub,apple has officially discontinued the m and m macbook air,71,221,4198,143,291068,89,4633,0.0,0.0999943797733432
1899137596342915423,apple,2025-04-15,theapplehub,its going to be a big year for the iphone,333,321,5596,295,462801,361,6545,0.0,-0.05154100423617966
1899324377222754798,apple,2025-04-15,theapplehub,ios will reportedly introduce the biggest design change since ios source,292,597,8295,401,532508,238,9585,0.0,0.0869660290784745
1900268631302561880,apple,2025-04-15,theapplehub,what is your iphones battery health,1260,593,6534,475,1865032,268,8862,0.0,0.12224108198278814
1900644023263785029,apple,2025-04-15,theapplehub,how many apple watch models have you owned,724,675,5888,691,599601,321,7978,0.5,0.10129908400262018
1901104788986884366,apple,2025-04-15,theapplehub,iphone users would you ever switch to an android phone,1976,445,6893,467,974384,386,9781,0.0,0.09115001958140012
1901366641205883040,apple,2025-04-15,theapplehub,iphone air latest details would you buy one source,480,580,6255,608,621685,311,7923,0.5,0.0757333981880198
1902070769057984962,apple,2025-04-15,theapplehub,iphone pro latest details and sizes a chip nm gb of ram new rectangular camera design three mp rear cameras source analyst jeff pu,312,689,8224,646,637405,342,9871,0.3181818181818182,0.014648526017929007
1902821171281924441,apple,2025-04-15,theapplehub,apple is reportedly losing billion annually on apple tv are you subscribed to apple tv source,371,187,3501,173,375012,395,4232,0.0,0.13404505910755912
1904599592739787142,apple,2025-04-15,theapplehub,apple has officially announced set to start on june apple is expected to introduce ios at the event,76,456,4971,180,255067,88,5683,-0.1,0.18464660997887655
1905416454033534977,apple,2025-04-15,theapplehub,iphone pro vs the rumored iphone pro design,226,395,5547,328,478509,351,6496,0.0,-0.012082526462162957
1905530532047593835,apple,2025-04-15,theapplehub,what new features do you want to see in ios,458,219,4904,148,419556,137,5729,0.13636363636363635,0.0749329794293298
1906767774351077666,apple,2025-04-15,theapplehub,these are the new emoji available today with ios which one is your favorite,274,634,5867,347,450665,340,7122,0.34545454545454546,0.041781783634389495
1906886073839743256,apple,2025-04-15,theapplehub,ios will reportedly support these iphone models the iphone xs iphone xs max and iphone xr will not be supported,470,2726,18333,1158,1323702,238,22687,0.0,0.08095826056394725
1907100695549059510,apple,2025-04-15,theapplehub,today apple has introduced a new sky blue color for the iphone pro and iphone pro max you can order the new color on april th and will be available on april th now make sure to check the alttext on the image,257,707,7493,461,546232,143,8918,0.2595454545454546,0.1082535475127551
1908894708929348082,apple,2025-04-15,theapplehub,the iphone pro will reportedly not feature a particularly bold new look the front will be quite similar to the pro however the back will feature a new larger camera design source,159,318,4137,304,334817,214,4918,0.101010101010101,0.03608227787064421
1908903287568347542,apple,2025-04-15,theapplehub,apple is reportedly working on a major th anniversary redesign for the iphone pro alongside a foldable iphone the new design will make a more extensive use of glass source,118,169,2923,211,212994,174,3421,0.13977272727272727,0.07740169952695154
1909525124652712408,apple,2025-04-15,theapplehub,this is allegedly our first look at the new ios design do you like the new design source,467,559,7056,669,463221,272,8751,0.10568181818181818,0.04190767565767566
1909615214754250808,apple,2025-04-15,theapplehub,the iphone pro models will reportedly feature the ability to record front and rearfacing video at the same time the feature is expected to be exclusive to the iphone pro models source,177,311,4573,276,299049,211,5337,-0.05,0.12354908112720613
1909653502126965241,apple,2025-04-15,theapplehub,is your iphones battery life better or worse with ios,606,245,5737,219,529174,234,6807,0.04999999999999999,0.004763834237087509
1909687808060711266,apple,2025-04-15,theapplehub,president trump believes apple could manufacture iphones in the us according to press secretary karoline leavitt should apple manufacture iphones in the us,370,220,2782,149,331930,386,3521,0.0,0.08099039535805616
1895956013016371291,apple,2025-04-16,theapplehub,the iphone e is beautiful,238,275,4965,112,258759,192,5590,0.85,0.09766912898609327
1897050446113747118,apple,2025-04-16,theapplehub,old vs new,394,519,8715,337,585451,335,9965,0.11818181818181818,0.11525251432069615
1897297936473841895,apple,2025-04-16,theapplehub,apple has officially discontinued the m and m macbook air,71,221,4195,143,291218,52,4630,0.0,0.09090724957912459
1899137596342915423,apple,2025-04-16,theapplehub,its going to be a big year for the iphone,333,321,5598,295,462987,303,6547,0.0,-0.06667848824803711
1899324377222754798,apple,2025-04-16,theapplehub,ios will reportedly introduce the biggest design change since ios source,292,597,8289,400,532705,279,9578,0.0,0.08085231889070842
1900268631302561880,apple,2025-04-16,theapplehub,what is your iphones battery health,1259,593,6535,477,1865514,119,8864,0.0,0.10437524205519895
1900644023263785029,apple,2025-04-16,theapplehub,how many apple watch models have you owned,724,674,5884,689,599876,333,7971,0.5,0.09200501948511502
1901104788986884366,apple,2025-04-16,theapplehub,iphone users would you ever switch to an android phone,1976,444,6891,466,974677,412,9777,0.0,0.044547168788713364
1902821171281924441,apple,2025-04-16,theapplehub,apple is reportedly losing billion annually on apple tv are you subscribed to apple tv source,371,187,3502,173,375341,365,4233,0.0,0.13193894959399105
1904599592739787142,apple,2025-04-16,theapplehub,apple has officially announced set to start on june apple is expected to introduce ios at the event,75,456,4975,181,255497,63,5687,-0.1,0.1853581316723531
1905416454033534977,apple,2025-04-16,theapplehub,iphone pro vs the rumored iphone pro design,226,394,5549,328,478998,204,6497,0.0,0.000967452863179912
1905530532047593835,apple,2025-04-16,theapplehub,what new features do you want to see in ios,457,219,4900,148,419962,424,5724,0.13636363636363635,0.1141790367839581
1906767774351077666,apple,2025-04-16,theapplehub,these are the new emoji available today with ios which one is your favorite,274,636,5870,348,451434,268,7128,0.34545454545454546,0.030393544823232324
1906886073839743256,apple,2025-04-16,theapplehub,ios will reportedly support these iphone models the iphone xs iphone xs max and iphone xr will not be supported,470,2725,18328,1156,1324473,170,22679,0.0,0.08446961596287943
1907100695549059510,apple,2025-04-16,theapplehub,today apple has introduced a new sky blue color for the iphone pro and iphone pro max you can order the new color on april th and will be available on april th now make sure to check the alttext on the image,257,708,7492,461,547138,99,8918,0.2595454545454546,0.07732716286628906
1908894708929348082,apple,2025-04-16,theapplehub,the iphone pro will reportedly not feature a particularly bold new look the front will be quite similar to the pro however the back will feature a new larger camera design source,159,318,4142,303,335946,152,4922,0.101010101010101,0.005032918470418473
1908903287568347542,apple,2025-04-16,theapplehub,apple is reportedly working on a major th anniversary redesign for the iphone pro alongside a foldable iphone the new design will make a more extensive use of glass source,118,169,2923,211,213965,111,3421,0.13977272727272727,0.09812021994610176
1909615214754250808,apple,2025-04-16,theapplehub,the iphone pro models will reportedly feature the ability to record front and rearfacing video at the same time the feature is expected to be exclusive to the iphone pro models source,177,311,4574,277,300636,182,5339,-0.05,0.07507421410799167
1909653502126965241,apple,2025-04-16,theapplehub,is your iphones battery life better or worse with ios,610,244,5740,221,531868,475,6815,0.04999999999999999,-0.0031968736719001026
1909687808060711266,apple,2025-04-16,theapplehub,president trump believes apple could manufacture iphones in the us according to press secretary karoline leavitt should apple manufacture iphones in the us,370,218,2785,150,333589,375,3523,0.0,0.06797547865912806
1895956013016371291,apple,2025-04-17,theapplehub,the iphone e is beautiful,238,275,4967,112,258827,252,5592,0.85,0.09175042050427853
1897050446113747118,apple,2025-04-17,theapplehub,old vs new,394,520,8720,336,585535,241,9970,0.11818181818181818,0.10680778834045165
1897297936473841895,apple,2025-04-17,theapplehub,apple has officially discontinued the m and m macbook air,71,221,4198,142,291305,59,4632,0.0,0.0826582959221848
1899137596342915423,apple,2025-04-17,theapplehub,its going to be a big year for the iphone,332,320,5600,295,463095,333,6547,0.0,-0.10353300608950587
1899324377222754798,apple,2025-04-17,theapplehub,ios will reportedly introduce the biggest design change since ios source,292,595,8292,400,532845,330,9579,0.0,0.09184757881298762
1900268631302561880,apple,2025-04-17,theapplehub,what is your iphones battery health,1259,594,6530,477,1865738,115,8860,0.0,0.08678469723893831
1900644023263785029,apple,2025-04-17,theapplehub,how many apple watch models have you owned,724,673,5887,689,600027,381,7973,0.5,0.09228015907703407
1901104788986884366,apple,2025-04-17,theapplehub,iphone users would you ever switch to an android phone,1975,444,6893,467,974850,379,9779,0.0,0.04800019823457323
1902821171281924441,apple,2025-04-17,theapplehub,apple is reportedly losing billion annually on apple tv are you subscribed to apple tv source,371,188,3503,173,375556,375,4235,0.0,0.10385470293781285
1904599592739787142,apple,2025-04-17,theapplehub,apple has officially announced set to start on june apple is expected to introduce ios at the event,75,457,4979,181,255771,65,5692,-0.1,0.17395150653278174
1905416454033534977,apple,2025-04-17,theapplehub,iphone pro vs the rumored iphone pro design,226,392,5551,327,479282,205,6496,0.0,-0.027662457298936887
1905530532047593835,apple,2025-04-17,theapplehub,what new features do you want to see in ios,457,220,4901,149,420228,385,5727,0.13636363636363635,0.107408851345656
1906767774351077666,apple,2025-04-17,theapplehub,these are the new emoji available today with ios which one is your favorite,274,636,5872,350,451987,267,7132,0.34545454545454546,0.036619554924242424
1906886073839743256,apple,2025-04-17,theapplehub,ios will reportedly support these iphone models the iphone xs iphone xs max and iphone xr will not be supported,470,2725,18326,1154,1324959,198,22675,0.0,0.09314909757192921
1907100695549059510,apple,2025-04-17,theapplehub,today apple has introduced a new sky blue color for the iphone pro and iphone pro max you can order the new color on april th and will be available on april th now make sure to check the alttext on the image,258,710,7498,461,547732,135,8927,0.2595454545454546,0.10510757607637408
1908894708929348082,apple,2025-04-17,theapplehub,the iphone pro will reportedly not feature a particularly bold new look the front will be quite similar to the pro however the back will feature a new larger camera design source,159,319,4146,303,336700,104,4927,0.101010101010101,0.015343368752459664
1908903287568347542,apple,2025-04-17,theapplehub,apple is reportedly working on a major th anniversary redesign for the iphone pro alongside a foldable iphone the new design will make a more extensive use of glass source,118,170,2928,212,214721,96,3428,0.13977272727272727,0.08294859190737425
1909615214754250808,apple,2025-04-17,theapplehub,the iphone pro models will reportedly feature the ability to record front and rearfacing video at the same time the feature is expected to be exclusive to the iphone pro models source,176,311,4580,275,301685,178,5342,-0.05,0.06716446931242752
1909653502126965241,apple,2025-04-17,theapplehub,is your iphones battery life better or worse with ios,611,246,5748,222,533692,508,6827,0.04999999999999999,0.00820156313548112
1909687808060711266,apple,2025-04-17,theapplehub,president trump believes apple could manufacture iphones in the us according to press secretary karoline leavitt should apple manufacture iphones in the us,370,219,2789,151,335032,301,3529,0.0,0.06335455434504153
1905530532047593835,apple,2025-04-18,theapplehub,what new features do you want to see in ios,457,220,4901,149,420759,150,5727,0.13636363636363635,0.08306241702741704
1906767774351077666,apple,2025-04-18,theapplehub,these are the new emoji available today with ios which one is your favorite,274,636,5873,351,452803,201,7134,0.34545454545454546,0.0550753367003367
1906886073839743256,apple,2025-04-18,theapplehub,ios will reportedly support these iphone models the iphone xs iphone xs max and iphone xr will not be supported,470,2724,18325,1152,1325986,247,22671,0.0,0.0815608676791528
1907100695549059510,apple,2025-04-18,theapplehub,today apple has introduced a new sky blue color for the iphone pro and iphone pro max you can order the new color on april th and will be available on april th now make sure to check the alttext on the image,258,707,7493,462,548932,125,8920,0.2595454545454546,0.061689712490493744
1908308060239786068,apple,2025-04-18,theapplehub,iphones could soon cost up to in the us due to tariffs iphone prices could rise by meaning the base iphone model could start at and the most expensive iphone pro max model could cost up to source,435,1155,7758,664,1502161,240,10012,-0.23125,0.0982314511399869
1908894708929348082,apple,2025-04-18,theapplehub,the iphone pro will reportedly not feature a particularly bold new look the front will be quite similar to the pro however the back will feature a new larger camera design source,159,319,4147,304,338036,161,4929,0.101010101010101,0.033481838169338175
1908903287568347542,apple,2025-04-18,theapplehub,apple is reportedly working on a major th anniversary redesign for the iphone pro alongside a foldable iphone the new design will make a more extensive use of glass source,118,171,2930,213,216012,77,3432,0.13977272727272727,0.07783465232683984
1909525124652712408,apple,2025-04-18,theapplehub,this is allegedly our first look at the new ios design do you like the new design source,467,562,7069,666,467985,285,8764,0.10568181818181818,0.0276795448287084
1909615214754250808,apple,2025-04-18,theapplehub,the iphone pro models will reportedly feature the ability to record front and rearfacing video at the same time the feature is expected to be exclusive to the iphone pro models source,176,313,4583,278,303322,173,5350,-0.05,0.0954463483565046
1909653502126965241,apple,2025-04-18,theapplehub,is your iphones battery life better or worse with ios,613,247,5754,223,536219,353,6837,0.04999999999999999,-0.0415969652959266
1909687808060711266,apple,2025-04-18,theapplehub,president trump believes apple could manufacture iphones in the us according to press secretary karoline leavitt should apple manufacture iphones in the us,369,222,2790,150,336953,348,3531,0.0,0.08182380802713829
1907055353742700718,nintendo,2025-04-09,NintendoAmerica,join us tomorrow april nd at am pt for a closer look at the nintendo switch livestream will be approximately minutes long watch it here,1428,16309,55003,4141,12866057,251,76881,-0.15,0.06072609403727979
1907419620601913624,nintendo,2025-04-09,NintendoAmerica,drive virtually everywhere in mario kart world a brandnew mario kart game releasing exclusively on as a launch title,825,12257,42713,3977,5398488,435,59772,-0.5,0.03464187470304086
1907424168351568146,nintendo,2025-04-09,NintendoAmerica,explore the new system through tech demos minigames and quizzes with nintendo switch welcome tour a paid downloadable launch title for,2566,3589,10657,1095,10253523,362,17907,0.4681818181818182,0.07429348931491789
1907428808707166332,nintendo,2025-04-09,NintendoAmerica,experience the untold story of the imprisoning war when hyrule warriors age of imprisonment releases exclusively on this winter,266,4541,13515,919,810855,278,19241,0.0,0.05919420080334259
1907429151239184662,nintendo,2025-04-09,NintendoAmerica,classic nintendo gamecube games are coming exclusively to for nintendo switch online expansion pack members the legend of zelda the wind waker soulcalibur ii fzero gx,1112,8356,31304,1874,2372444,317,42646,0.20833333333333331,0.12122856924854027
1907431379404472388,nintendo,2025-04-09,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,146,1572,7086,504,540542,161,9308,0.375,0.09887895091020092
1907432474759569770,nintendo,2025-04-09,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,638,9666,34534,2828,3244127,313,47666,-0.5,-0.0007975394785808447
1907433239486067123,nintendo,2025-04-09,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,637,11187,34667,1978,2390234,384,48469,0.0,0.07958883876901456
1907815451196830025,nintendo,2025-04-09,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,362,1310,10410,723,1753895,152,12805,0.13636363636363635,0.048197771635271634
1907821315546837470,nintendo,2025-04-09,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,377,1410,8948,617,1334007,206,11352,0.13636363636363635,0.07957257395382396
1907825530369462311,nintendo,2025-04-09,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,475,369,3048,198,413309,356,4090,-0.03181818181818183,-0.04477151106654782
1907847148089258055,nintendo,2025-04-09,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,178,1364,66,244401,219,1872,-0.054545454545454564,-0.020574995804706623
1907847290397597751,nintendo,2025-04-09,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,352,577,5376,335,528290,381,6640,0.043181818181818175,0.020981263589574216
1907864502332182905,nintendo,2025-04-09,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,777,1493,13355,1260,1674839,428,16885,0.13522727272727272,0.04356593808144196
1907431379404472388,nintendo,2025-04-10,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,146,1572,7090,504,541022,184,9312,0.375,0.04367926068345063
1907432474759569770,nintendo,2025-04-10,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,638,9664,34534,2824,3249957,334,47660,-0.5,-0.022409415563964884
1907433239486067123,nintendo,2025-04-10,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,637,11185,34670,1978,2396280,373,48470,0.0,0.07176749864718615
1907815451196830025,nintendo,2025-04-10,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,364,1313,10411,723,1755554,178,12811,0.13636363636363635,-0.006665070242656455
1907821315546837470,nintendo,2025-04-10,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,378,1412,8958,616,1335625,197,11364,0.13636363636363635,0.07526297945800564
1907825530369462311,nintendo,2025-04-10,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,476,368,3050,197,414481,413,4091,-0.03181818181818183,-0.04422436275047034
1907847148089258055,nintendo,2025-04-10,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,178,1365,66,245546,255,1873,-0.054545454545454564,-0.05015713427600295
1907847290397597751,nintendo,2025-04-10,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,353,579,5384,335,529582,394,6651,0.043181818181818175,0.014307494000052746
1907864502332182905,nintendo,2025-04-10,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,778,1491,13367,1257,1676877,219,16893,0.13522727272727272,0.05526938679512209
1907055353742700718,nintendo,2025-04-11,NintendoAmerica,join us tomorrow april nd at am pt for a closer look at the nintendo switch livestream will be approximately minutes long watch it here,1428,16306,54997,4120,12904687,355,76851,-0.15,0.07539680019013592
1907419620601913624,nintendo,2025-04-11,NintendoAmerica,drive virtually everywhere in mario kart world a brandnew mario kart game releasing exclusively on as a launch title,826,12256,42714,3961,5413967,416,59757,-0.5,0.03604739623963529
1907424168351568146,nintendo,2025-04-11,NintendoAmerica,explore the new system through tech demos minigames and quizzes with nintendo switch welcome tour a paid downloadable launch title for,2570,3595,10667,1096,10266953,347,17928,0.4681818181818182,0.041092358953150644
1907428808707166332,nintendo,2025-04-11,NintendoAmerica,experience the untold story of the imprisoning war when hyrule warriors age of imprisonment releases exclusively on this winter,266,4541,13526,915,814280,249,19248,0.0,0.06776667106236434
1907429151239184662,nintendo,2025-04-11,NintendoAmerica,classic nintendo gamecube games are coming exclusively to for nintendo switch online expansion pack members the legend of zelda the wind waker soulcalibur ii fzero gx,1111,8360,31309,1870,2386779,335,42650,0.20833333333333331,0.09168782844016489
1907431379404472388,nintendo,2025-04-11,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,146,1573,7095,503,541878,201,9317,0.375,0.06624115789708573
1907432474759569770,nintendo,2025-04-11,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,638,9661,34528,2818,3262335,291,47645,-0.5,0.015405828878291112
1907433239486067123,nintendo,2025-04-11,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,640,11209,34753,1984,2476368,389,48586,0.0,0.061592089876861905
1907815451196830025,nintendo,2025-04-11,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,365,1313,10420,722,1758348,152,12820,0.13636363636363635,0.08308787683787684
1907821315546837470,nintendo,2025-04-11,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,378,1415,8963,615,1337886,238,11371,0.13636363636363635,0.07289180288102702
1907825530369462311,nintendo,2025-04-11,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,477,368,3053,197,416035,412,4095,-0.03181818181818183,-0.04564611188740936
1907847148089258055,nintendo,2025-04-11,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,264,179,1370,67,247058,282,1880,-0.054545454545454564,-0.06472277303521362
1907847290397597751,nintendo,2025-04-11,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,580,5389,335,531354,386,6658,0.043181818181818175,0.012368033189033189
1907864502332182905,nintendo,2025-04-11,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,776,1495,13374,1253,1680050,400,16898,0.13522727272727272,0.04753898069838124
1907815451196830025,nintendo,2025-04-12,NintendoAmerica,for dk theres always a way forward and that way often involves punching stuff check out nintendo treehouse live nintendo switch,365,1314,10422,720,1760891,185,12821,0.13636363636363635,-0.0064648645005788
1907821315546837470,nintendo,2025-04-12,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,379,1418,8966,614,1340993,374,11377,0.13636363636363635,0.0958006279434851
1907825530369462311,nintendo,2025-04-12,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,369,3051,197,417359,302,4096,-0.03181818181818183,-0.040071889974833665
1907847148089258055,nintendo,2025-04-12,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,265,181,1369,67,248307,100,1882,-0.054545454545454564,-0.005590692640692638
1907847290397597751,nintendo,2025-04-12,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,582,5392,335,532912,348,6663,0.043181818181818175,0.0342135861583191
1907864502332182905,nintendo,2025-04-12,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,777,1498,13379,1249,1683326,334,16903,0.13522727272727272,0.041212746755676044
1907433239486067123,nintendo,2025-04-13,NintendoAmerica,kirby air riders a brandnew title directed by masahiro sakurai is coming exclusively to in,645,11226,34840,1987,2548801,187,48698,0.0,0.057508864151721295
1907821315546837470,nintendo,2025-04-13,NintendoAmerica,metroid prime beyond nintendo switch edition joycon mouse controls day of the nintendo treehouse live nintendo switch continues,379,1417,8962,614,1341811,43,11372,0.13636363636363635,0.014307359307359314
1907825530369462311,nintendo,2025-04-13,NintendoAmerica,heavy is the head that wears the crown day of the nintendo treehouse live nintendo switch continues,479,367,3052,195,417772,70,4093,-0.03181818181818183,0.009516408836261774
1907847148089258055,nintendo,2025-04-13,NintendoAmerica,tied it up with a dunk a round of applause for our drag x drive competitors day of nintendo treehouse live nintendo switch continues,265,180,1369,67,248671,215,1881,-0.054545454545454564,-0.03102587721656114
1907847290397597751,nintendo,2025-04-13,NintendoAmerica,when dk climbs them are they monkey bars or donkey bars day of nintendo treehouse live nintendo switch continues,354,580,5393,335,533426,229,6662,0.043181818181818175,0.0003324223974908963
1907864502332182905,nintendo,2025-04-13,NintendoAmerica,take in all the sights and sounds of korok forest with the legend of zelda breath of the wild nintendo switch edition tune in at am pt tomorrow for day of nintendo treehouse live nintendo switch,777,1496,13380,1248,1684274,405,16901,0.13522727272727272,0.0313631032104789
1907055353742700718,nintendo,2025-04-14,NintendoAmerica,join us tomorrow april nd at am pt for a closer look at the nintendo switch livestream will be approximately minutes long watch it here,1427,16297,54968,4099,12951464,333,76791,-0.15,0.06175818571803079
1907419620601913624,nintendo,2025-04-14,NintendoAmerica,drive virtually everywhere in mario kart world a brandnew mario kart game releasing exclusively on as a launch title,827,12253,42716,3945,5443593,334,59741,-0.5,0.046611310633260045
1907424168351568146,nintendo,2025-04-14,NintendoAmerica,explore the new system through tech demos minigames and quizzes with nintendo switch welcome tour a paid downloadable launch title for,2567,3594,10662,1092,10284609,327,17915,0.4681818181818182,0.05706118241633465
1907428808707166332,nintendo,2025-04-14,NintendoAmerica,experience the untold story of the imprisoning war when hyrule warriors age of imprisonment releases exclusively on this winter,267,4540,13523,909,818281,230,19239,0.0,0.05136699034452491
1907429151239184662,nintendo,2025-04-14,NintendoAmerica,classic nintendo gamecube games are coming exclusively to for nintendo switch online expansion pack members the legend of zelda the wind waker soulcalibur ii fzero gx,1111,8364,31307,1867,2411303,340,42649,0.20833333333333331,0.11388484784462795
1907431379404472388,nintendo,2025-04-14,NintendoAmerica,were not done yet there are even more games heading to from our publishing and developing partners like nba k borderlands cyberpunk ultimate edition and more,145,1572,7098,502,543418,148,9317,0.375,0.0889533697717151
1907432474759569770,nintendo,2025-04-14,NintendoAmerica,the duskbloods a brandnew multiplayer game by fromsoftware is coming exclusively to in,639,9660,34524,2801,3289766,278,47624,-0.5,0.012905554714520488
