username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-06T14:48:58.000Z,"The iPhone 17 Pro will reportedly not feature a ‘particularly bold new look’

The front will be ‘quite similar’ to the 16 Pro, however, the back will feature a new, larger camera design

Source: @markgurman",155,315,4109,299,325120
theapplehub,2025-04-06T14:48:59.000Z,Full story: https://bloomberg.com/news/newsletters/2025-04-06/will-apple-raise-iphone-prices-in-the-us-after-trump-tariffs-iphone-17-details?cmpid=BBD040625_POWERON&utm_medium=email&utm_source=newsletter&utm_term=250406&utm_campaign=poweron…,0,3,57,3,43666
iHateApplee,2025-04-07T17:01:43.000Z,"Similar? So the same as the 15, 14, 13, 12, 11 ",5,0,28,0,2189
13isLucky13,2025-04-06T14:49:50.000Z,Sick of the caneras getting bigger,5,0,64,0,8623
tslecomte,2025-04-06T15:37:57.000Z,"Well I guess the larger camera bump is the lesser of two evils.

I rather have that then the Spilt materials and two-toned iPhone.  ",0,0,9,0,9485
akashtiwari1007,2025-04-06T15:01:42.000Z,"Well the “front” has been quite similar for a while. Still good to see the back panel changing … 

I would have preferred the horizontal camera layout though, which was being rumoured earlier !!",0,0,10,0,9436
EhabJobs2,2025-04-07T04:58:14.000Z,Reality,2,0,22,3,2570
UltraEgyptian,2025-04-06T17:40:06.000Z,I would really like to see some reduction in size to the Dynamic Island/notch. But I feel like they're waiting until the 20th edition anniversary of the iPhone 19 release to do that.,0,0,8,2,4694
thestevemahoney,2025-04-06T17:04:38.000Z,simplifying aesthetics and focusing on the camera makes sense,0,0,0,0,47
dimov_vladyslav,2025-04-07T07:52:50.000Z,"This back panel design is good. If the camera block were on black glass, it might have been even better.",0,0,2,0,1600
jaredthowe,2025-04-07T00:42:30.000Z,Camera looks horrible.,0,0,3,0,1552
theapplehub,2025-04-06T14:48:58.000Z,"The iPhone 17 Pro will reportedly not feature a ‘particularly bold new look’

The front will be ‘quite similar’ to the 16 Pro, however, the back will feature a new, larger camera design

Source: @markgurman",155,315,4109,299,325120
theapplehub,2025-04-06T14:48:59.000Z,Full story: https://bloomberg.com/news/newsletters/2025-04-06/will-apple-raise-iphone-prices-in-the-us-after-trump-tariffs-iphone-17-details?cmpid=BBD040625_POWERON&utm_medium=email&utm_source=newsletter&utm_term=250406&utm_campaign=poweron…,0,3,57,3,43666
iHateApplee,2025-04-07T17:01:43.000Z,"Similar? So the same as the 15, 14, 13, 12, 11 ",5,0,28,0,2189
13isLucky13,2025-04-06T14:49:50.000Z,Sick of the caneras getting bigger,5,0,64,0,8623
tslecomte,2025-04-06T15:37:57.000Z,"Well I guess the larger camera bump is the lesser of two evils.

I rather have that then the Spilt materials and two-toned iPhone.  ",0,0,9,0,9485
akashtiwari1007,2025-04-06T15:01:42.000Z,"Well the “front” has been quite similar for a while. Still good to see the back panel changing … 

I would have preferred the horizontal camera layout though, which was being rumoured earlier !!",0,0,10,0,9436
EhabJobs2,2025-04-07T04:58:14.000Z,Reality,2,0,22,3,2570
UltraEgyptian,2025-04-06T17:40:06.000Z,I would really like to see some reduction in size to the Dynamic Island/notch. But I feel like they're waiting until the 20th edition anniversary of the iPhone 19 release to do that.,0,0,8,2,4694
thestevemahoney,2025-04-06T17:04:38.000Z,simplifying aesthetics and focusing on the camera makes sense,0,0,0,0,47
dimov_vladyslav,2025-04-07T07:52:50.000Z,"This back panel design is good. If the camera block were on black glass, it might have been even better.",0,0,2,0,1600
jaredthowe,2025-04-07T00:42:30.000Z,Camera looks horrible.,0,0,3,0,1552
ManmohitSandhu,2025-04-06T15:09:58.000Z,"I don't know what magic Apple does. We first hate the new design, then gradually start liking it with time.

I currently hate this one.",3,0,28,0,3856
