username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-01T13:00:02.000Z,"Join us tomorrow, April 2nd, at 6 a.m. PT for a closer look at #NintendoSwitch2! The #NintendoDirect: Nintendo Switch 2 – 4.2.2025 livestream will be approximately 60 minutes long.

Watch it here: https://youtube.com/live/DXUmjX7DsP8…",1426,16286,54936,4077,12991034
playspine,2025-04-02T12:40:47.000Z,,0,0,15,0,1556
SkratchMixx,2025-04-02T12:41:10.000Z,DO NOT SCARE ME LIKE THAT GUYS.,0,0,0,0,46
YunalesckaGames,2025-04-02T05:15:24.000Z,Can’t wait!!!! ,0,0,15,0,6791
plainrocktweets,2025-04-02T09:38:38.000Z,Yes consumerism is the only reason to live  (serious),2,0,11,0,664
_ShaniceBest,2025-04-02T00:35:41.000Z,Lfg,0,0,0,0,7201
GermanStrands,2025-04-02T18:04:06.000Z,Was there,0,0,0,0,44
history_iz_cool,2025-04-02T21:48:44.000Z,AHAHAHWUWUWHEHEHE HOW DID MY TWEEY AGE THIS BADLY ,0,0,0,0,11
tristinflore,2025-04-01T23:21:18.000Z,So close yet feels so far away,0,0,61,3,4224
VistaLargaGames,2025-04-02T02:02:34.000Z,NaN,0,2,37,7,8540
MrRubenPrime,2025-04-01T22:39:37.000Z,NaN,0,0,18,0,560
NintendoAmerica,2025-04-01T13:00:02.000Z,"Join us tomorrow, April 2nd, at 6 a.m. PT for a closer look at #NintendoSwitch2! The #NintendoDirect: Nintendo Switch 2 – 4.2.2025 livestream will be approximately 60 minutes long.

Watch it here: https://youtube.com/live/DXUmjX7DsP8…",1426,16286,54936,4077,12991034
playspine,2025-04-02T12:40:47.000Z,,0,0,15,0,1556
SkratchMixx,2025-04-02T12:41:10.000Z,DO NOT SCARE ME LIKE THAT GUYS.,0,0,0,0,46
YunalesckaGames,2025-04-02T05:15:24.000Z,Can’t wait!!!! ,0,0,15,0,6791
plainrocktweets,2025-04-02T09:38:38.000Z,Yes consumerism is the only reason to live  (serious),2,0,11,0,664
_ShaniceBest,2025-04-02T00:35:41.000Z,Lfg,0,0,0,0,7201
GermanStrands,2025-04-02T18:04:06.000Z,Was there,0,0,0,0,44
