username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-01T13:00:02.000Z,"Join us tomorrow, April 2nd, at 6 a.m. PT for a closer look at #NintendoSwitch2! The #NintendoDirect: Nintendo Switch 2 – 4.2.2025 livestream will be approximately 60 minutes long.

Watch it here: https://youtube.com/live/DXUmjX7DsP8…",1427,16297,54968,4099,12951464
IntroSpecktive,2025-04-01T13:05:13.000Z,An hour???? Boys we are FEASTING,9,34,2415,15,73665
ConnorEatsPants,2025-04-01T18:23:26.000Z,my life has been so boring without your products. I will awake before the sun rises just for this. For Miyamoto.,9,34,1949,12,45612
OoCPokemon,2025-04-01T13:16:55.000Z,Will be watching,0,15,1015,35,76360
Domtendo,2025-04-01T13:03:10.000Z,My Body is ready,10,10,907,6,65378
SoulReaper8610,2025-04-01T13:12:46.000Z,,18,40,811,25,66774
WalmartCAGaming,2025-04-01T13:15:50.000Z,NaN,6,11,552,8,38222
SoftPlatypus23,2025-04-01T13:35:19.000Z,I really wish Etika was here to see this moment. I know he would have enjoyed this moment. Joy-Con Boyz Forever.,20,28,614,21,17906
GermanStrands,2025-04-01T13:13:13.000Z,Silksong will be there.,35,7,339,12,45652
SoulReaper8610,2025-04-01T13:12:46.000Z,,18,40,811,25,66774
WalmartCAGaming,2025-04-01T13:15:50.000Z,NaN,6,11,552,8,38222
SoftPlatypus23,2025-04-01T13:35:19.000Z,I really wish Etika was here to see this moment. I know he would have enjoyed this moment. Joy-Con Boyz Forever.,20,28,614,21,17906
GermanStrands,2025-04-01T13:13:13.000Z,Silksong will be there.,35,7,339,12,45652
ChizPlays,2025-04-01T13:04:31.000Z,,4,0,160,5,11976
SpeederLight1,2025-04-01T18:18:27.000Z,"I AM SO HYPED FOR THIS BEYOND BELIEF! IM SO HYPED FOR THE NEW 3D MARIO GAME, NEW REMASTERS, LUIGI MANSION 4, DONKEY KONG, KIRBY, AND ZELDA! I'm not sure if we will get anything zelda since we just got a game 2 years ago  BUT ANYWAYS IM HOPING TO SEE THESE GAMES IN HERE! I ALSO",6,0,15,2,6297
playspine,2025-04-02T12:40:47.000Z,,0,0,15,0,1534
YunalesckaGames,2025-04-02T05:15:24.000Z,Can’t wait!!!! ,0,0,15,0,6781
_ShaniceBest,2025-04-02T00:35:41.000Z,Lfg,0,0,0,0,7195
Super_jillop,2025-04-01T21:07:22.000Z,Have to wake up early tomorrow:(,0,0,0,0,23
ShadowzPaine,2025-04-01T13:00:27.000Z,On everyone’s soul we will be getting a new fire emblem game,24,0,123,2,34519
LukePS7013,2025-04-01T13:00:50.000Z,"So what do we all think the “One Last Thing” of this Direct will be?

I’m guessing Smash 6. Sakurai’s next game has been in development for a while, as of this month it’ll be in development for as long as Ultimate was. Releasing later this year doesn’t seem too far-fetched imo",27,4,65,9,26018
KirPinkFury,2025-04-01T13:02:52.000Z,Is this an April's Fool joke?,36,2,69,0,34500
tristinflore,2025-04-01T23:21:18.000Z,So close yet feels so far away,0,0,61,3,4221
sideoforange,2025-04-01T14:52:44.000Z,"Game predictions/hopes for tomorrow and beyond:

- Final Fantasy VII Remake
- Kirby Air Ride (sequel/remake)
- New Super Mario 3D game 
- Legend of Zelda TP+WW ports
- Pokémon Colosseum
- Pokémon Mystery Dungeon
- Enhanced versions of Switch titles
- GameCube via Switch Online
-",23,0,55,9,25738
basedtweetsonly,2025-04-01T13:00:45.000Z,Why is Nintendo already releasing a new console when Switch just released a few years ago?,55,4,39,2,15048
SpeederLight1,2025-04-01T18:18:27.000Z,"I AM SO HYPED FOR THIS BEYOND BELIEF! IM SO HYPED FOR THE NEW 3D MARIO GAME, NEW REMASTERS, LUIGI MANSION 4, DONKEY KONG, KIRBY, AND ZELDA! I'm not sure if we will get anything zelda since we just got a game 2 years ago  BUT ANYWAYS IM HOPING TO SEE THESE GAMES IN HERE! I ALSO",6,0,15,2,6297
playspine,2025-04-02T12:40:47.000Z,,0,0,15,0,1534
YunalesckaGames,2025-04-02T05:15:24.000Z,Can’t wait!!!! ,0,0,15,0,6781
_ShaniceBest,2025-04-02T00:35:41.000Z,Lfg,0,0,0,0,7195
Super_jillop,2025-04-01T21:07:22.000Z,Have to wake up early tomorrow:(,0,0,0,0,23
ShadowzPaine,2025-04-01T13:00:27.000Z,On everyone’s soul we will be getting a new fire emblem game,24,0,123,2,34519
LukePS7013,2025-04-01T13:00:50.000Z,"So what do we all think the “One Last Thing” of this Direct will be?

I’m guessing Smash 6. Sakurai’s next game has been in development for a while, as of this month it’ll be in development for as long as Ultimate was. Releasing later this year doesn’t seem too far-fetched imo",27,4,65,9,26018
KirPinkFury,2025-04-01T13:02:52.000Z,Is this an April's Fool joke?,36,2,69,0,34500
tristinflore,2025-04-01T23:21:18.000Z,So close yet feels so far away,0,0,61,3,4221
sideoforange,2025-04-01T14:52:44.000Z,"Game predictions/hopes for tomorrow and beyond:

- Final Fantasy VII Remake
- Kirby Air Ride (sequel/remake)
- New Super Mario 3D game 
- Legend of Zelda TP+WW ports
- Pokémon Colosseum
- Pokémon Mystery Dungeon
- Enhanced versions of Switch titles
- GameCube via Switch Online
-",23,0,55,9,25738
basedtweetsonly,2025-04-01T13:00:45.000Z,Why is Nintendo already releasing a new console when Switch just released a few years ago?,55,4,39,2,15048
VistaLargaGames,2025-04-02T02:02:34.000Z,NaN,0,2,37,7,8536
Drtre81,2025-04-01T16:49:05.000Z,NaN,3,0,26,0,3259
TheBrokeMessiah,2025-04-01T15:44:49.000Z,One thing I love about Nintendo over Microsoft and Sony is they actually show you gameplay and never CGI trailers.,6,0,15,0,5953
Itsonemore23,2025-04-01T13:00:32.000Z,Final Fantasy 9 remake for Switch 2 would be crazy.,3,0,11,0,6021
Thecoolguy56634,2025-04-01T14:43:44.000Z,Man 60 minutes to no surprises yall suck. I was expecting at least 120 minutes lol.,15,0,13,2,9375
realpabgames,2025-04-01T13:05:33.000Z,What are your price predictions?,82,0,10,0,66536
Grumpyface,2025-04-01T14:36:16.000Z,Wahoo!!!,0,0,6,0,5426
GreatStoryCorey,2025-04-01T15:00:02.000Z,60 minutes to reveal the Switch 2. They must be planning on revealing something else too right?,0,0,5,0,5373
Wiikstrom,2025-04-01T14:09:09.000Z,I’m guessing $450,6,0,4,0,41100
USANivek,2025-04-01T21:04:11.000Z,Super Mario Galaxy 1 & 2 remaster would be nuts.,0,0,4,0,3989
Domjiii,2025-04-01T13:06:53.000Z,My ready is body,2,0,18,0,749
LuisAlb05041475,2025-04-01T21:18:09.000Z,Ready for tomorrow!!,0,0,11,0,396
blakely_dinah,2025-04-01T20:53:06.000Z,"I believe I'm the only one who wants this to happen, even though it won't, idgaf
#ARMS2",0,0,6,0,233
LuisAlb05041475,2025-04-01T21:18:09.000Z,Ready for tomorrow!!,0,0,11,0,396
blakely_dinah,2025-04-01T20:53:06.000Z,"I believe I'm the only one who wants this to happen, even though it won't, idgaf
#ARMS2",0,0,6,0,233
TrivialLight,2025-04-01T13:13:38.000Z,"Place your bets, what will Sakurai’s new game be?",3,0,7,0,1616
zanemilotic,2025-04-01T13:02:25.000Z,"Please announce a new Tomodachi life I’ve been waiting for 11 years!!

Also just woke up from a week long coma",3,0,6,0,1845
Luffgod5,2025-04-01T22:04:53.000Z,Deltarune Chapter 3!,0,0,6,0,480
phantomshader,2025-04-02T00:41:06.000Z,ALL I ASK AND I HOPE TO MANIFEST IT I NEED SOMETHING SMASH BROS RELATED OR KID ICARUS RELATED AND MY LIFE IS YOURS,0,0,5,0,204
Ayayaya_why,2025-04-02T07:41:17.000Z,BAYONETTA 4 ON SWITCH 2 LET'S MANIFEST,0,0,2,0,94
jamesperrott1,2025-04-01T13:06:42.000Z,"I expected 45 minutes, an hour is amazing nice 

If it ends with a new smash bros reveal I will die",2,0,3,0,948
TetesaLirosa,2025-04-01T21:06:41.000Z,1 hour.,0,0,3,0,1295
SHOKOUSLID,2025-04-01T21:25:28.000Z,please new ghs game please please PLEASE,0,0,3,0,193
