username,date,text,replies,reposts,likes,bookmarks,views
Juanm06221,2025-02-07T01:24:06.000Z,"a S25 made of cheap plastic and weak glass and screen, @SamsungMobileUS charge a lot of money but a cheap phone",0,0,0,0,21
viklibeva,2025-02-18T23:07:02.000Z,I want this,0,0,0,0,8
stufflistings,2025-04-09T08:16:28.000Z,OnePlus 13T Pink,65,175,482,21,11163
nipunmarya,2025-04-09T11:04:20.000Z,Can’t go wrong with the Classics! What’s your pick?#iQOOZ10 #FullyLoadedForMegaTaskers,75,79,247,8,5937
StyleListings,2025-04-09T07:00:19.000Z,"Single take  
I wonder why our teachers would do that ",57,86,286,17,2169
CeliaKayo,2025-04-09T07:39:39.000Z,Can you guess which is the lucky charm? ,41,33,108,0,2536
viklibeva,2025-02-18T23:07:02.000Z,I want this,0,0,0,0,8
stufflistings,2025-04-09T08:16:28.000Z,OnePlus 13T Pink,65,175,482,21,11163
nipunmarya,2025-04-09T11:04:20.000Z,Can’t go wrong with the Classics! What’s your pick?#iQOOZ10 #FullyLoadedForMegaTaskers,75,79,247,8,5937
StyleListings,2025-04-09T07:00:19.000Z,"Single take  
I wonder why our teachers would do that ",57,86,286,17,2169
CeliaKayo,2025-04-09T07:39:39.000Z,Can you guess which is the lucky charm? ,41,33,108,0,2536
viklibeva,2025-02-18T23:07:02.000Z,I want this,0,0,0,0,8
stufflistings,2025-04-09T08:16:28.000Z,OnePlus 13T Pink,65,175,482,21,11163
nipunmarya,2025-04-09T11:04:20.000Z,Can’t go wrong with the Classics! What’s your pick?#iQOOZ10 #FullyLoadedForMegaTaskers,75,79,247,8,5937
StyleListings,2025-04-09T07:00:19.000Z,"Single take  
I wonder why our teachers would do that ",57,86,286,17,2169
CeliaKayo,2025-04-09T07:39:39.000Z,Can you guess which is the lucky charm? ,41,33,108,0,2536
viklibeva,2025-02-18T23:07:02.000Z,I want this,0,0,0,0,8
stufflistings,2025-04-09T08:16:28.000Z,OnePlus 13T Pink,65,175,482,21,11163
nipunmarya,2025-04-09T11:04:20.000Z,Can’t go wrong with the Classics! What’s your pick?#iQOOZ10 #FullyLoadedForMegaTaskers,75,79,247,8,5937
StyleListings,2025-04-09T07:00:19.000Z,"Single take  
I wonder why our teachers would do that ",57,86,286,17,2169
CeliaKayo,2025-04-09T07:39:39.000Z,Can you guess which is the lucky charm? ,41,33,108,0,2536
