username,date,text,replies,reposts,likes,bookmarks,views
In_Somnia_W,2025-04-03T15:02:32.000Z,NaN,2,4,88,0,2879
CheeseMcButt,2025-04-03T15:02:58.000Z,#DROPTHEPRICES,0,0,70,0,2041
Swiftjar,2025-04-03T15:02:37.000Z,This is cool as hell,0,0,52,0,6582
SoftPlatypus23,2025-04-03T15:03:53.000Z,"Listen this game looks so incredible and amazing, but I can't take it seriously with Bob Ross in the background.",0,0,45,2,8814
Memes934,2025-04-03T15:03:07.000Z,DONKEY KONG CD,0,5,34,0,1445
Kirbo9Z1,2025-04-03T15:06:04.000Z,Drop the price,0,2,32,0,812
CasualGamer1231,2025-04-03T15:05:15.000Z,doesn't justify the price increases,0,0,35,0,876
Firefac78894370,2025-04-03T15:02:44.000Z,Drop the price!,0,0,33,0,981
Shineouo,2025-04-03T15:07:32.000Z,Drop the Price,0,0,27,0,1560
Hydrocity_SSB,2025-04-03T15:04:07.000Z,Dont care not paying $90 for this,3,0,19,0,1365
Smaster20076,2025-04-03T15:12:19.000Z,Please decrease the prices.,0,0,16,0,1102
52_galbitch,2025-04-03T15:14:43.000Z,LOWER THE PRICES,0,2,11,0,920
backupforjunko,2025-04-03T18:16:37.000Z,DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE,0,2,10,0,182
Eine__Banane,2025-04-03T16:54:54.000Z,"hello Nintendo big fan here, can please lower the price a bit  thank you",0,0,11,0,382
SelakDaz,2025-04-03T15:03:48.000Z,DROP PRICE,0,0,14,0,398
Khurd214,2025-04-03T15:03:58.000Z,Drop the price,0,0,14,0,433
snwnsbfbnsn,2025-04-03T15:07:36.000Z,NaN,0,0,13,0,308
wztmaizen,2025-04-03T15:06:23.000Z,Drop the price of the game,0,0,12,0,321
melonbread_x3,2025-04-03T15:19:16.000Z,Where is new smash bros?,9,0,12,0,9915
