username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-02T13:44:00.000Z,Experience the untold story of the Imprisoning War when Hyrule Warriors: Age of Imprisonment releases exclusively on #NintendoSwitch2 this winter! #NintendoDirect,268,4540,13513,902,822644
blockxs,2025-04-02T13:48:32.000Z,Is Hyrule Warriors worthwhile,8,0,9,0,11402
J_ROOST,2025-04-02T13:46:21.000Z,This…. This. I’m sold bro,0,6,198,3,11344
SpeederLight1,2025-04-02T14:25:57.000Z,LETS GOOOOOOOOOOOOOOOOO,0,0,2,0,2963
AlexerSalcido,2025-04-02T13:46:17.000Z,Just look at Raru erasing mobs,0,0,70,0,7581
offbrandthoosie,2025-04-02T13:47:57.000Z,Koei Tecmo announcing an new Wild Era Hyrule Warriors after Aonuma explicitly said they're done with that version of Hyrule,0,0,51,0,2873
TwilighTriforce,2025-04-02T13:46:06.000Z,NaN,0,0,50,0,7740
Diamond_Aura_,2025-04-02T14:05:17.000Z,I’ll be honest I love Three Hopes and Age of Calamity so I’m sure I’ll love this too… but at the same time I feel like TotK needed this story fleshing out in the actual base game and not a separate Warriors game. TotK really would do well with true DLC imo,0,0,41,0,2569
Athorem1,2025-04-02T13:46:46.000Z,Is this an apology for telling this story through the same bad cutscene 4 times in TotK?,0,0,25,0,2045
archangelzxv,2025-04-02T13:45:30.000Z,Finally a Zelda game with Zelda as the primary playable character,3,0,24,0,3889
J_ROOST,2025-04-02T13:46:21.000Z,This…. This. I’m sold bro,0,6,198,3,11344
SpeederLight1,2025-04-02T14:25:57.000Z,LETS GOOOOOOOOOOOOOOOOO,0,0,2,0,2963
AlexerSalcido,2025-04-02T13:46:17.000Z,Just look at Raru erasing mobs,0,0,70,0,7581
offbrandthoosie,2025-04-02T13:47:57.000Z,Koei Tecmo announcing an new Wild Era Hyrule Warriors after Aonuma explicitly said they're done with that version of Hyrule,0,0,51,0,2873
TwilighTriforce,2025-04-02T13:46:06.000Z,NaN,0,0,50,0,7740
