username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-01T16:00:12.000Z,"Today, Apple has introduced a new Sky Blue color for the iPhone 16 Pro and iPhone 16 Pro Max!

You can order the new color on April 4th and will be available on April 11th. Now make sure to check the alt-text on the image!",254,702,7465,459,536153
e01_9,2025-04-01T16:12:01.000Z,Not cool . There is place in hell waiting for you,0,2,325,0,9035
BromTitus,2025-04-01T16:07:37.000Z,The Sierra blue iPhone 13 Pro Max is the best looking phone they’ve made!,18,6,280,6,31994
andrewjclare,2025-04-01T16:07:46.000Z, got me,0,0,85,0,16765
LordJamieVShiLL,2025-04-01T21:03:33.000Z,I cant believe anything today,0,0,0,0,3302
LucasBryner3,2025-04-01T17:21:49.000Z,Apple fools ,0,0,0,0,467
amritwt,2025-04-02T16:41:16.000Z,where is the blue?,0,0,0,0,1739
uncle_vaughn,2025-04-01T16:00:41.000Z,Why would you joke like this ,0,0,64,0,6470
abasisgenius,2025-04-01T16:19:35.000Z,Shoutout to people who actually thought it was true ,0,0,43,0,8215
onefahadx,2025-04-02T00:47:54.000Z,I’m so glad this is fake because I would’ve wanted one!,0,0,41,0,4297
dk_tsl,2025-04-01T16:09:25.000Z,I like cornea Umbra better.,0,0,19,0,12477
theapplehub,2025-04-01T16:00:12.000Z,"Today, Apple has introduced a new Sky Blue color for the iPhone 16 Pro and iPhone 16 Pro Max!

You can order the new color on April 4th and will be available on April 11th. Now make sure to check the alt-text on the image!",254,702,7465,459,536153
e01_9,2025-04-01T16:12:01.000Z,Not cool . There is place in hell waiting for you,0,2,325,0,9035
BromTitus,2025-04-01T16:07:37.000Z,The Sierra blue iPhone 13 Pro Max is the best looking phone they’ve made!,18,6,280,6,31994
andrewjclare,2025-04-01T16:07:46.000Z, got me,0,0,85,0,16765
LordJamieVShiLL,2025-04-01T21:03:33.000Z,I cant believe anything today,0,0,0,0,3302
LucasBryner3,2025-04-01T17:21:49.000Z,Apple fools ,0,0,0,0,467
amritwt,2025-04-02T16:41:16.000Z,where is the blue?,0,0,0,0,1739
uncle_vaughn,2025-04-01T16:00:41.000Z,Why would you joke like this ,0,0,64,0,6470
abasisgenius,2025-04-01T16:19:35.000Z,Shoutout to people who actually thought it was true ,0,0,43,0,8215
onefahadx,2025-04-02T00:47:54.000Z,I’m so glad this is fake because I would’ve wanted one!,0,0,41,0,4297
dk_tsl,2025-04-01T16:09:25.000Z,I like cornea Umbra better.,0,0,19,0,12477
mercAdonis_,2025-04-01T16:02:57.000Z,"i was speeding to http://apple.com to order it, you’re an evil person ",0,0,16,0,3207
JohnoIsMyName,2025-04-01T16:18:00.000Z,NaN,0,0,12,0,2597
_Lew_X,2025-04-01T16:01:38.000Z,"Doesn’t look too bad, actually",0,0,9,0,3930
iMarkLx,2025-04-01T16:01:50.000Z,I’ll definitely be pre-ordering! ,0,0,8,0,2928
tslecomte,2025-04-01T16:25:43.000Z,"Well Apple is just full of surprises lately. 

Honestly, it looks pretty nice. ",0,0,6,0,14106
Sw1Imran,2025-04-01T16:01:28.000Z,A stunning colour iPhone 16 and pro,0,0,5,0,2727
Surbhi_ru,2025-04-01T16:00:45.000Z,"Its amazing phone, apple is the best in the world.",2,0,4,0,9262
ApplesUpdate,2025-04-01T16:09:01.000Z,"It's April Fool's

But you make the lie with the best description ",0,0,4,0,546
Bri_2250,2025-04-01T16:45:16.000Z,"If this was about an iPhone mini, this would have been a horrible joke lol",0,0,4,0,6136
BugNinza,2025-04-01T16:38:24.000Z,apple innovation in 2025: Sky Blue color,0,0,3,0,10542
dk_tsl,2025-04-01T16:09:25.000Z,I like cornea Umbra better.,0,0,19,0,12477
mercAdonis_,2025-04-01T16:02:57.000Z,"i was speeding to http://apple.com to order it, you’re an evil person ",0,0,16,0,3207
JohnoIsMyName,2025-04-01T16:18:00.000Z,NaN,0,0,12,0,2597
_Lew_X,2025-04-01T16:01:38.000Z,"Doesn’t look too bad, actually",0,0,9,0,3930
iMarkLx,2025-04-01T16:01:50.000Z,I’ll definitely be pre-ordering! ,0,0,8,0,2928
tslecomte,2025-04-01T16:25:43.000Z,"Well Apple is just full of surprises lately. 

Honestly, it looks pretty nice. ",0,0,6,0,14106
Sw1Imran,2025-04-01T16:01:28.000Z,A stunning colour iPhone 16 and pro,0,0,5,0,2727
Surbhi_ru,2025-04-01T16:00:45.000Z,"Its amazing phone, apple is the best in the world.",2,0,4,0,9262
ApplesUpdate,2025-04-01T16:09:01.000Z,"It's April Fool's

But you make the lie with the best description ",0,0,4,0,546
Bri_2250,2025-04-01T16:45:16.000Z,"If this was about an iPhone mini, this would have been a horrible joke lol",0,0,4,0,6136
BugNinza,2025-04-01T16:38:24.000Z,apple innovation in 2025: Sky Blue color,0,0,3,0,10542
VexLogistic,2025-04-01T19:13:54.000Z,The color is beautiful. Even if it’s an April fools joke.,0,0,3,0,8588
chrischatzi41,2025-04-01T16:07:53.000Z,This was a joke ah,0,0,2,0,13934
mtgproductionss,2025-04-01T16:59:48.000Z,I actually wish this was reall,0,0,2,0,52
himos7333,2025-04-01T16:07:27.000Z,Sky Blue looks like a clean and refreshing addition! Curious to see how it compares to the previous shades in person,0,0,2,0,1591
_LaurentB,2025-04-01T16:19:13.000Z,And this model is free!,0,0,2,0,1472
ceo_pencepunter,2025-04-01T16:20:13.000Z,"Yessssssss
They don do my best colour time to buy iPhone ",0,0,2,0,85
HansRholdener,2025-04-02T05:53:42.000Z,Wow,0,0,2,0,880
KevinMacCauley,2025-04-01T16:43:44.000Z,Crazy innovation coming out of Cupertino these days!,0,0,0,0,10180
thefilipguy,2025-04-01T16:10:09.000Z,april,0,0,0,0,1668
catpurrsarenice,2025-04-01T16:14:13.000Z,But why make this a joke when you know everyone wants this color for real?,0,0,0,0,6
xndiago,2025-04-01T16:39:04.000Z,Darn it! Forgot today is April 1st!,0,0,0,0,2157
