username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T15:20:23.000Z,"For DK there's always a way forward! And that way often involves punching stuff.
 
Check out Nintendo Treehouse: Live | Nintendo Switch 2: https://ninten.do/6010qSISo",365,1313,10420,722,1758348
kadavi1202,2025-04-03T15:27:39.000Z,"Sorry, $60 is the best I can do",6,12,440,4,11249
MoebiusX9,2025-04-03T15:21:04.000Z,Monkey!,4,5,369,20,9775
ExpandDong15,2025-04-03T15:21:51.000Z,My goat so expressive,5,7,332,7,9835
Chad_Concelmo,2025-04-03T15:29:34.000Z,I have a feeling this game is going to be my entire personality this summer.,3,3,112,3,8282
blockxs,2025-04-03T15:39:41.000Z,Kindly lower the prices,0,0,23,0,4022
RoastM4ster9000,2025-04-03T15:22:55.000Z,DK still punching stuff while Nintendo been punching their fans in the wallet since 1985. Y'all really charging $70 for Mario to jump around like inflation ain't real smh,11,0,22,0,2819
TheLostGlitches,2025-04-03T16:46:37.000Z,,0,0,14,0,4419
SpeederLight1,2025-04-03T17:34:43.000Z,GO DK GO,0,0,5,0,1297
wealthium0,2025-04-03T15:22:03.000Z,Donkey dick needs a banana,0,0,2,0,2000
Witchypink19,2025-04-03T16:36:22.000Z,,0,0,2,0,769
ToonQueen_JM,2025-04-03T15:22:37.000Z,Looks good but lower the dang prices,2,2,159,2,5055
allansoty,2025-04-03T15:21:00.000Z,"Please, drop the prices!",6,2,150,2,9240
ShaunRiley177,2025-04-03T15:21:13.000Z,Drop the prices,0,0,112,0,2027
cjspeed00,2025-04-03T15:43:00.000Z,"Good lord, Nintendo getting roasted Live right now",3,7,81,5,2951
JPacers98,2025-04-03T15:22:21.000Z,Decrease the prices or we’re not buying,3,0,72,0,3698
TeedgeeOfficial,2025-04-03T15:29:50.000Z,it genuinely feels so weird to see people NOT be fed up with a NOA tweet involving dk,0,2,49,3,5791
huh0152,2025-04-03T15:26:00.000Z,Nobody buying this,33,0,46,0,8741
AlbarnsDemon,2025-04-03T15:23:04.000Z,Okay but can you drop the prices.,0,0,39,0,1697
jagodakloda,2025-04-03T15:20:42.000Z,Drop the prices,2,0,37,0,3422
BobbyTaylor,2025-04-03T19:01:51.000Z,you are pricing yourself our of a good portion of the market,2,0,37,0,1935
maxpower2020,2025-04-03T15:29:45.000Z,That’s $100 please,2,0,32,0,7047
kenkaneki180,2025-04-03T15:21:20.000Z,This game has nothing to do with Donkey Kong and expecting 80€ for it is an audacity,8,0,23,0,5697
PassingPaisano,2025-04-03T15:30:09.000Z,Bring back physical copies,6,0,23,0,5753
AncientArgonaut,2025-04-03T18:35:46.000Z,"""It really makes you think outside the box"" kinda ironic since you don't really have to think at all by the looks of it.",0,0,19,0,4412
stuartjingles,2025-04-03T15:28:48.000Z,"@NintendoAmerica @Nintendo Your poor treatment of players has gotten out of hand. From going after streamers to charging absurd amounts of money for remakes and ports, you have become more anti-consumer than any other platform. The Switch 2 is now just the Wii U 2.",6,0,18,0,659
wafflezandtacoz,2025-04-03T15:27:50.000Z,DROP THE PRICE NINTENDO,2,0,10,0,1982
reviewsdino2,2025-04-03T15:32:55.000Z,"I would care if I was actually able to get a Switch 2, but the scalpers are already preventing that from happening from a number of UK companies.",0,0,9,0,3132
Th3RedCom3t,2025-04-03T20:28:05.000Z,Booty be lookin good Matey,0,0,8,0,519
Oswald_A_Lisker,2025-04-03T18:06:05.000Z,"an interesting concept for a game. But I miss Kremlings, not that it matters. I think I'm finally aging out of Nintendo games. Metroid Prime 4 might be my last one.",0,0,6,2,1898
super8bitgamer,2025-04-03T15:21:54.000Z,I really hope Donkey Kong's redesign is temporary,13,2,5,0,4393
SaulPeal,2025-04-03T17:45:35.000Z,Red Faction did this in 2001.,0,0,5,0,1509
g_bascunana,2025-04-03T16:05:11.000Z,#droptheprice,0,0,4,0,738
ZodiacThundaga,2025-04-03T16:46:00.000Z,"Woah, just like Red Faction.",0,0,4,2,2010
AlJR86,2025-04-03T17:35:34.000Z,Is that a new game or one from 15 years ago?,2,0,3,0,3674
VaultOfAss,2025-04-03T15:21:32.000Z,k that's cool and all but what about Donkey Kong Country Returns HD,7,0,3,0,3372
Nes_Mimikyu,2025-04-03T15:22:23.000Z,I speak for everyone when I say we want game prices to go up!!!,0,0,3,0,1038
PapaC92,2025-04-03T15:22:32.000Z,DK 65 confirmed,0,0,3,0,2475
HittingCrits,2025-04-03T15:27:35.000Z,DK Rampage Total Destruction.,0,0,0,0,468
TheOrcaZilla,2025-04-03T15:28:58.000Z,Check out your live chat,0,0,3,0,736
LunarLux_,2025-04-03T15:21:17.000Z,I WILL BREAK EVERYTHING ,0,0,2,0,777
FrankBa80120704,2025-04-03T15:23:26.000Z,Just like Wreck-It Ralph,3,0,2,0,4186
ManixyzAbyssal,2025-04-03T15:23:47.000Z,Maybe you could get DK to punch down your prices.,0,0,2,0,444
RavenRanks,2025-04-03T17:54:11.000Z,Lower the price,0,0,2,0,496
Tom_Foolery22,2025-04-03T19:54:47.000Z,Drop the price,0,0,2,0,319
sjfostersound,2025-04-03T15:22:31.000Z,Not used to seeing DK with headgear - always see Diddy with a hat though,2,0,0,0,4883
VibingAlex69,2025-04-03T16:49:02.000Z,"Guys, what's happening in this game? You just walk around and destroy stuff? But why?",0,0,0,0,357
unundon3,2025-04-04T05:24:00.000Z,Lower the prices,0,0,0,0,142
Th3RedCom3t,2025-04-03T20:28:05.000Z,Booty be lookin good Matey,0,0,8,0,519
Oswald_A_Lisker,2025-04-03T18:06:05.000Z,"an interesting concept for a game. But I miss Kremlings, not that it matters. I think I'm finally aging out of Nintendo games. Metroid Prime 4 might be my last one.",0,0,6,2,1898
super8bitgamer,2025-04-03T15:21:54.000Z,I really hope Donkey Kong's redesign is temporary,13,2,5,0,4393
SaulPeal,2025-04-03T17:45:35.000Z,Red Faction did this in 2001.,0,0,5,0,1509
g_bascunana,2025-04-03T16:05:11.000Z,#droptheprice,0,0,4,0,738
