username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-02T13:25:34.000Z,"Explore the new system through tech demos, minigames, and quizzes with Nintendo Switch 2 Welcome Tour, a paid downloadable launch title for #NintendoSwitch2. #NintendoDirect",2570,3595,10667,1096,10266953
CanadianZar,2025-04-02T15:24:25.000Z,"The audacity to make a game that helps you learn about the Nintendo Switch 2 and make it PAID. 

No one is buying this game, Hell..Astro’s Playroom walks all over this & IT WAS FREE.",32,248,12245,83,137616
FuckinSkratcheR,2025-04-02T14:32:07.000Z,"rember when you got a masterpiece for free with the console

i rember",40,227,10490,82,153269
CameronRitz,2025-04-02T15:56:56.000Z,Making this a paid download is such a bizarre decision…,9,24,8546,21,101737
saltydkdan,2025-04-03T00:42:24.000Z,Nobody is paying for a tech demo that isn’t built in guys,9,66,3044,14,30111
CrotonZelda,2025-04-02T15:29:35.000Z,"When the pack-ins used to be free 

and COOKED",23,82,2975,48,86203
JoJoJosiah_,2025-04-02T14:59:48.000Z,better be 0.99 bro like we are not buying this ,20,17,2851,13,79507
deathink,2025-04-02T22:22:46.000Z,nintendo plays pot of greed again!,9,39,1998,26,49651
SynthPotato,2025-04-03T00:06:45.000Z,completely free with every PS5 btw and is such a banger they turned it into a full game that won GOTY,12,36,1783,24,62445
FuckinSkratcheR,2025-04-02T14:32:07.000Z,"rember when you got a masterpiece for free with the console

i rember",40,227,10490,82,153269
CameronRitz,2025-04-02T15:56:56.000Z,Making this a paid download is such a bizarre decision…,9,24,8546,21,101737
saltydkdan,2025-04-03T00:42:24.000Z,Nobody is paying for a tech demo that isn’t built in guys,9,66,3044,14,30111
CrotonZelda,2025-04-02T15:29:35.000Z,"When the pack-ins used to be free 

and COOKED",23,82,2975,48,86203
JoJoJosiah_,2025-04-02T14:59:48.000Z,better be 0.99 bro like we are not buying this ,20,17,2851,13,79507
deathink,2025-04-02T22:22:46.000Z,nintendo plays pot of greed again!,9,39,1998,26,49651
SynthPotato,2025-04-03T00:06:45.000Z,completely free with every PS5 btw and is such a banger they turned it into a full game that won GOTY,12,36,1783,24,62445
robvegas,2025-04-02T16:53:34.000Z,Do you remember the good old days when Tetris was for free with a new GameBoy? I miss those days.,6,15,1782,10,71401
mark_SC_guy,2025-04-02T13:47:43.000Z,"Playstation dropped a 6 hour game with the ps5 for free that showcased the power of the ps5 controller. And it was so beloved it got a full game paid release several years later.

Yall can't even give us a glorified tech demo for free? Absolutely terrible",11,36,1187,11,27217
realBasedSchizo,2025-04-03T05:44:54.000Z,Lol a PAID launch title? LMAO EVEN.,5,12,1004,15,13756
RedGamingTech,2025-04-02T16:16:49.000Z,"I'm not even a Playstation kinda guy, but even they gave away Astrobot to allow folks to get used to the new controller and functionality.",4,20,911,9,53056
ScurvyBay,2025-04-02T16:58:42.000Z,This should be included with the system for free.,2,2,770,0,28516
greg16676935420,2025-04-02T15:02:29.000Z,Why is the controller so big?,23,0,510,5,38648
sjfostersound,2025-04-02T13:25:58.000Z,Surprised this isn’t free,4,0,620,2,18409
plainrocktweets,2025-04-02T16:59:01.000Z,paid = retarded,17,8,360,5,7906
NerdPersona,2025-04-02T16:27:42.000Z,Why do we have to pay for a tech demo?,6,0,527,0,28605
