username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-03-28T00:27:38.000Z,iPhone 16 Pro vs the rumored iPhone 17 Pro design,225,389,5509,327,472745
Vismaya9999,2025-03-28T05:16:02.000Z,NaN,0,0,22,2,6422
DylanMcD8,2025-03-28T03:11:18.000Z,This really isn’t though… all CADs show a cutout in the center. Most likely gonna be metal with glass cutout.,0,0,13,0,5941
LucasBryner3,2025-03-28T00:27:53.000Z,Wow what a change great effort Apple ,0,0,11,0,5467
ImHeika,2025-03-28T06:01:36.000Z,That back camera looks so bad,0,0,7,0,3349
FellowNick,2025-03-28T00:29:43.000Z,They made it look worse. Why the longer black part?,6,0,173,0,9340
amit6060,2025-03-28T04:17:25.000Z,Peak Apple innovation!,0,6,63,0,5652
privatetalky,2025-03-28T05:13:01.000Z,I actually like this new design!,0,0,60,4,5096
iMarkLx,2025-03-28T00:33:56.000Z,"At this point, a little “mutation“ is due, and I’m actually looking forward to it. ",3,0,35,0,6967
amit6060,2025-03-28T04:17:25.000Z,Peak Apple innovation!,0,6,63,0,5652
privatetalky,2025-03-28T05:13:01.000Z,I actually like this new design!,0,0,60,4,5096
iMarkLx,2025-03-28T00:33:56.000Z,"At this point, a little “mutation“ is due, and I’m actually looking forward to it. ",3,0,35,0,6967
Daevisd,2025-03-28T00:35:19.000Z,"The biggest redesign of an iPhone in many years, stretched the camera module""",0,0,19,0,1314
jimenezxl,2025-03-28T00:38:33.000Z,Android users.,0,0,17,2,3666
Alie_Alhamdani,2025-03-28T03:52:11.000Z,Fixed it,0,0,17,0,739
Cloud_Sao,2025-03-28T00:29:43.000Z,Only a kid will say the 17 pro max looks more mature for a reasonable person.,0,0,11,0,4799
techwharrison,2025-03-28T00:31:45.000Z,That camera bump is too big for a 3 camera design. I’d rather have an unbalanced iPhone rear,0,0,10,0,976
justkgx1,2025-03-28T00:35:55.000Z,So the iPhone 17 Pro is just the iPhone 16 Pro with a bigger forehead? ,2,0,8,0,1731
JAY_DA_CHOSEN,2025-03-28T01:46:19.000Z,iPhone 16 Pro Max all the way because the 17s design is disgusting,2,0,10,0,1703
Ssenkubuge_,2025-03-28T00:29:41.000Z,"Current 17 pro design not bad.. 
Atleast apple withdrew from the previous design that resembled that of google.",6,0,9,0,10088
tslecomte,2025-03-28T00:29:49.000Z,"Ok, something like that I could completely get behind.

I still am not a huge fan of the camera bump change, but it is growing on me.

At least there are not visibility split materials... ",2,0,8,0,10616
_JasonRyan,2025-03-28T01:44:47.000Z,"Apple's design choices in 2025 is interesting with the camera tray in the Pro models, and the iPhone 17 Air with its Pixel inspired design.",0,0,6,0,3035
ZombieKiIIah,2025-03-28T00:39:13.000Z,Yeah if they keep going like this im gonna switch to samsung,0,0,7,0,610
xcontributer,2025-03-28T00:33:56.000Z,so they literally just elongated it,0,0,3,0,452
jimenezxl,2025-03-28T00:38:33.000Z,Android users.,0,0,17,2,3666
Alie_Alhamdani,2025-03-28T03:52:11.000Z,Fixed it,0,0,17,0,739
Cloud_Sao,2025-03-28T00:29:43.000Z,Only a kid will say the 17 pro max looks more mature for a reasonable person.,0,0,11,0,4799
techwharrison,2025-03-28T00:31:45.000Z,That camera bump is too big for a 3 camera design. I’d rather have an unbalanced iPhone rear,0,0,10,0,976
justkgx1,2025-03-28T00:35:55.000Z,So the iPhone 17 Pro is just the iPhone 16 Pro with a bigger forehead? ,2,0,8,0,1731
JAY_DA_CHOSEN,2025-03-28T01:46:19.000Z,iPhone 16 Pro Max all the way because the 17s design is disgusting,2,0,10,0,1703
Ssenkubuge_,2025-03-28T00:29:41.000Z,"Current 17 pro design not bad.. 
Atleast apple withdrew from the previous design that resembled that of google.",6,0,9,0,10088
tslecomte,2025-03-28T00:29:49.000Z,"Ok, something like that I could completely get behind.

I still am not a huge fan of the camera bump change, but it is growing on me.

At least there are not visibility split materials... ",2,0,8,0,10616
_JasonRyan,2025-03-28T01:44:47.000Z,"Apple's design choices in 2025 is interesting with the camera tray in the Pro models, and the iPhone 17 Air with its Pixel inspired design.",0,0,6,0,3035
ZombieKiIIah,2025-03-28T00:39:13.000Z,Yeah if they keep going like this im gonna switch to samsung,0,0,7,0,610
xcontributer,2025-03-28T00:33:56.000Z,so they literally just elongated it,0,0,3,0,452
R2DHue,2025-03-28T01:59:47.000Z,"Looks like Bender—or a Google Pixel.

Does all the gratuitous black have a function?…like holding fat components that’d otherwise require an incongruous metal/ceramic “bump”?

Also  like that global sensation Humane ¹ Ai pin, that MKBHD killed (j/k).

¹  Sold at auction to HP.",0,0,2,0,1237
ApplesUpdate,2025-03-28T03:21:05.000Z,iPhone 17 Pro design is more beautiful,0,0,3,0,3624
szerkod,2025-03-28T04:38:33.000Z,I already see the design team photoshop memes where they increase the width of the camera bump and move the flashlight to the top right corner.,0,0,3,0,4548
Tech_Marcell,2025-03-28T05:42:49.000Z,iPhone 16 pro looks better than iPhone 17 pro ,0,0,3,0,322
helloitsdrew_,2025-03-28T09:08:16.000Z,The iPhone 17 Pro has some exciting design upgrades!,0,0,3,0,1523
saralicixusz,2025-03-28T16:10:54.000Z,idk why they did this or am i the only one who thinks this is aesthetically ugly,2,0,3,0,1076
