username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-01T01:47:22.000Z,"iOS 19 will reportedly support these iPhone models 

The iPhone XS, iPhone XS Max and iPhone XR will not be supported",470,2725,18328,1156,1324473
EckoTheFox,2025-04-01T03:33:48.000Z,My XS Max looking at me like:,5,12,865,10,34402
DavidPattt,2025-04-01T11:20:17.000Z,iPhone 11 users watch your back,33,10,505,4,33870
tslecomte,2025-04-01T02:03:28.000Z,"You do have to give it to Apple, their commitment to keeping the updates for as many iPhone as possible is on point. 

For the most part, they all tend to work well. ",0,0,259,2,24342
TheRealCEOAmber,2025-04-01T16:55:19.000Z,No hope . My iPhone XR,9,2,49,0,10946
JinMetaX,2025-04-01T01:48:07.000Z,what about my Solana phone,0,0,14,0,11847
LucasBryner3,2025-04-01T01:49:44.000Z,Niceeee  love to see it!!,0,0,12,0,6320
LordJamieVShiLL,2025-04-01T01:55:31.000Z,Great my phone will still work,0,0,7,0,8650
mbahareth,2025-04-02T04:34:21.000Z,I will not upgrade to it because it harms me,0,0,0,0,1156
OpemiDmh,2025-04-01T20:01:46.000Z,"iPhone XS, XS max and XR users right now",2,0,167,2,3652
LatinLegacy,2025-04-01T14:04:19.000Z,It was a good run iPhone X users. iPhone 11 users are up next.,3,0,110,9,9725
808_muna,2025-04-01T19:21:28.000Z,iPhone 11 users rn,0,0,2,0,185
skeng_man2131,2025-04-01T05:49:30.000Z,Sold my X on time,0,0,2,0,637
jolan_dadzi,2025-04-01T13:48:54.000Z,XR,0,0,2,0,362
Big_Kobbs,2025-04-01T16:57:05.000Z,XR,0,0,2,0,117
napson21,2025-04-01T17:42:33.000Z,We’re still there SE ,2,0,0,0,341
notdirtball,2025-04-01T13:05:08.000Z,@gangermatic dam dey got us,0,0,0,0,428
BrokmanFx,2025-04-01T15:42:50.000Z,11,0,0,0,0,118
AmAdaneba,2025-04-01T19:35:04.000Z,iPhone SE 2 is one of the most underrated apple device,0,0,0,0,70
Emyfvr,2025-04-01T11:43:27.000Z,"I’m not sure XR, Xs and Xs Max won’t be on the list.",0,0,0,0,219
Ahuyls1,2025-04-01T10:54:04.000Z,"In that case, I'm sure there'll be a redesign (and the older XS and XR won't be able to handle lots of blur efficiently)",0,0,0,0,389
MaVoUgX,2025-04-01T14:49:10.000Z,Glad am still part of the race,0,0,0,0,150
taiwoteeyteey,2025-04-01T12:21:34.000Z,@theapplehub Does iOS 18.3.2  support iPhone Xs,0,0,0,0,217
SAM_SPACO,2025-04-01T22:18:11.000Z,iPhone SE still topping charts.. ,0,0,0,0,49
RealBossmanX,2025-04-01T15:59:37.000Z,@Nielsentn01 our time is coming soon……,0,0,0,0,358
just_focux,2025-04-02T05:34:29.000Z,Reasons I really don't like iPhones.. a time will come and iPhone 11 and 12 will not support the new iOS,0,0,0,0,95
Nana_Calmboy,2025-04-01T21:56:22.000Z,Trouble for we the xsmax users,0,0,0,0,51
Qweikusway,2025-04-01T14:44:58.000Z,SE gang ,0,0,0,0,97
ToyotaTrucks123,2025-04-01T12:53:59.000Z,The xs is literally the same cpu/gpu as the 11,0,0,0,0,126
realtimms_,2025-04-01T18:43:35.000Z,Thank God I don’t change my Xr,0,0,0,0,69
VladimirMosk,2025-04-01T09:16:04.000Z,"In that case, I'm sure there'll be a redesign (and the older XS and XR won't be able to handle lots of blur efficiently)",0,0,0,0,359
sktheegrea8,2025-04-01T16:29:14.000Z,Noooooo my shayla (xr),0,0,0,0,85
sshserver1,2025-04-01T18:44:16.000Z,Do I really need to change my iPhone X?,0,0,0,0,151
bensunmensun,2025-04-01T02:37:40.000Z,I kinda hope the xs series still gets updates for 1 more year just for good measure on apples part,0,0,0,0,577
kweyu_bryant,2025-04-01T17:58:01.000Z,Just made the cut,0,0,0,0,148
_KofiBuabeng,2025-04-01T14:51:04.000Z,Hmm Xr gang we die be that,0,0,0,0,53
Abdulsalam5476,2025-04-02T09:48:17.000Z,It’s time to change my @thisisdmt01 .,0,0,0,0,26
Joinessss,2025-04-02T01:16:48.000Z,Help me…..！,0,0,0,0,42
Shola069,2025-04-01T18:41:07.000Z,"Who gives a fuck 

I’m using my 11 pro max for 4 good years now without no software or hardware problems
With iOS 17 
If I had known I would have leave it @ IOS 16 
I couldn’t change my GPS again.. 

Una just spoil hustle for person",0,0,0,0,85
bensunmensun,2025-04-01T02:37:40.000Z,I kinda hope the xs series still gets updates for 1 more year just for good measure on apples part,0,0,0,0,577
kweyu_bryant,2025-04-01T17:58:01.000Z,Just made the cut,0,0,0,0,148
_KofiBuabeng,2025-04-01T14:51:04.000Z,Hmm Xr gang we die be that,0,0,0,0,53
