username,date,text,replies,reposts,likes,bookmarks,views
memanik02,2025-03-05T16:55:44.000Z,Nothing new here. And @tim_cook is publishing this a world first new designed macbook. Such a shit.,0,0,0,0,114
syameer95,2025-03-06T00:48:00.000Z,See this @darien_liew,0,0,0,0,212
JordanReckerr,2025-03-05T22:39:53.000Z,,0,0,0,0,97
digitalhealthxx,2025-03-06T11:16:02.000Z,,0,0,0,0,33
thejatkid07,2025-03-05T16:30:27.000Z,Apple dropping prices? That’s rare! Now let’s see if the base model actually ships with decent storage.,0,0,0,0,25
camfrere,2025-03-05T14:52:52.000Z,Apple not fuckin off,0,0,0,0,69
abhaysingh_13,2025-03-05T15:46:15.000Z,looks promising.,0,0,0,0,212
Darsen_Santana,2025-03-05T17:14:25.000Z,Oh this is pretty,0,0,0,0,300
myy_Rahul,2025-03-05T17:23:58.000Z,"Sky blue M4 MacBook Air at $999...Apple’s making it tempting to upgrade, but is 256GB still enough storage in 2025???",0,0,0,0,19
lakshyalark,2025-03-05T14:06:41.000Z,"M4 MacBook Air at $999

This is such a great value.",0,0,15,0,2094
BlackHawk616,2025-03-05T14:06:59.000Z,"They still kept the base model as 256gb, what the helll bruhhh, 256gb in 2025, not justified ;-; 
I was expecting 512gb as base model , ;-;",0,0,4,0,835
Aquis_GN,2025-03-05T15:16:24.000Z,"If you have apple certified refurbished, don't bother.

Pay about 50$ more and you can get the refub MacBook pro for the same price as the 512gb 13"" MBA. Better cooling and a HRR display makes a difference",0,0,4,0,293
SinisterAudio,2025-03-05T14:05:12.000Z,"$1,000 for 256GB is ABSURD in 2025 bro ..... WOW",2,0,3,0,2609
lvlstothis,2025-03-05T14:05:02.000Z,apple running out of ink again,0,0,3,0,1084
FarhadA,2025-03-05T23:33:58.000Z,Nice!,0,0,2,0,286
floppies_13,2025-03-05T14:53:43.000Z,it’s kinda ended the midnight colour hold awn-,0,0,0,0,144
julieen13,2025-03-05T15:12:14.000Z,what a beauty ,0,0,0,0,121
Vicky1z1,2025-03-05T14:23:21.000Z,,0,0,0,0,326
DiamondboyLucas,2025-03-05T15:19:44.000Z,The sky blue colour is quite nice I am not going to lie,0,0,0,0,243
MinorityReview,2025-03-05T14:44:27.000Z,Looks silver to me,0,0,0,0,117
malikapatata,2025-03-05T14:33:23.000Z,oh i need it,0,0,0,0,147
malbin_peter,2025-03-05T14:30:22.000Z,Do you recommend the 13-inch or the 15-inch model and why?,0,0,0,0,857
prayagtushar,2025-03-05T15:04:19.000Z,"Mahn that sky blue is soo sleek.
Missed out on this",0,0,0,0,140
hereforthecom19,2025-03-05T15:30:00.000Z,Killer,0,0,0,0,303
quick_technews,2025-03-10T02:46:01.000Z,Looking pretty nice ,0,0,0,0,4
sheykuu,2025-03-05T14:12:03.000Z,I need 7pcs,0,0,0,0,478
LadyLun47412276,2025-03-05T16:04:12.000Z,Lots of innovation i see,0,0,0,0,51
vedantshah2001,2025-03-05T14:11:01.000Z,where’s the preorder link tho,0,0,0,0,276
seanccolin,2025-03-05T14:13:59.000Z,i was about to SAY i’m like no way all we get is a new iPad,0,0,0,0,433
ParrotGab,2025-03-05T16:22:07.000Z,Omggg,0,0,0,0,57
EdVenturess,2025-03-05T17:32:36.000Z,Yay,0,0,0,0,52
yc991021,2025-03-05T14:39:39.000Z,已经准备好入手了,0,0,0,0,103
SiliconPod,2025-03-07T06:13:18.000Z,I want that blue sky color in the MacBook Pro models ,0,0,0,0,15
JcForyou23,2025-03-05T14:22:42.000Z,That might be the most beautiful thing I’ve ever seen,0,0,0,0,322
kiaartony,2025-03-05T21:24:24.000Z,always dying with the macbook ports ,0,0,0,0,28
Robynabercromb,2025-03-05T14:39:14.000Z,why they always do these stupid soft colours which make it look more silver/gray on first glance.,0,0,0,0,92
ruairidesign,2025-03-05T14:26:40.000Z,"Damn, was hoping they'd drop a space black one",0,0,0,0,276
srml_5,2025-03-05T16:17:25.000Z,"Love this new blue color, sad that they killed space gray tho",0,0,0,0,62
SBRK92,2025-03-05T15:14:07.000Z,@AskPerplexity  How many monitors does it support?,0,0,0,0,429
Strider0,2025-03-05T16:11:23.000Z,"MacBook Air base models are good value but the ram & especially storage upgrades still have ridiculous pricing. $200 just to upgrade to 512gb which is still tiny, $800 to upgrade to just 2tb!  Meanwhile you can buy a 4tb m.2 drive on amazon for just over $200",0,0,0,0,224
207Fireblaster,2025-03-05T16:32:59.000Z,The new sky blue color would be much more beautiful in real life!,0,0,0,0,110
teslafanatic00,2025-03-06T00:15:53.000Z,One trick pony,0,0,0,0,9
marcovargas_,2025-03-05T14:56:02.000Z,They need to bring back Jony Ive as a design consultant asap,0,0,0,0,170
ComKoksne,2025-03-05T18:01:23.000Z,Putin ocupy USA...,0,0,0,0,3
GagaMxmff,2025-03-05T14:37:19.000Z,omg so pretty  should i change my macbook pro m1 to this??,0,0,0,0,308
TangleHearts,2025-03-05T16:29:51.000Z,Seems like any other MacBook air I've seen.,0,0,0,0,73
OLDCR1M1N4L,2025-03-05T21:35:11.000Z,,0,0,0,0,23
k_derpoulis,2025-03-05T15:36:51.000Z,ΧΥΝΩΩΩΩΩΩ,0,0,0,0,124
SiliconPod,2025-03-07T06:13:18.000Z,I want that blue sky color in the MacBook Pro models ,0,0,0,0,15
JcForyou23,2025-03-05T14:22:42.000Z,That might be the most beautiful thing I’ve ever seen,0,0,0,0,322
kiaartony,2025-03-05T21:24:24.000Z,always dying with the macbook ports ,0,0,0,0,28
Robynabercromb,2025-03-05T14:39:14.000Z,why they always do these stupid soft colours which make it look more silver/gray on first glance.,0,0,0,0,92
ruairidesign,2025-03-05T14:26:40.000Z,"Damn, was hoping they'd drop a space black one",0,0,0,0,276
srml_5,2025-03-05T16:17:25.000Z,"Love this new blue color, sad that they killed space gray tho",0,0,0,0,62
SBRK92,2025-03-05T15:14:07.000Z,@AskPerplexity  How many monitors does it support?,0,0,0,0,429
Strider0,2025-03-05T16:11:23.000Z,"MacBook Air base models are good value but the ram & especially storage upgrades still have ridiculous pricing. $200 just to upgrade to 512gb which is still tiny, $800 to upgrade to just 2tb!  Meanwhile you can buy a 4tb m.2 drive on amazon for just over $200",0,0,0,0,224
207Fireblaster,2025-03-05T16:32:59.000Z,The new sky blue color would be much more beautiful in real life!,0,0,0,0,110
teslafanatic00,2025-03-06T00:15:53.000Z,One trick pony,0,0,0,0,9
marcovargas_,2025-03-05T14:56:02.000Z,They need to bring back Jony Ive as a design consultant asap,0,0,0,0,170
ComKoksne,2025-03-05T18:01:23.000Z,Putin ocupy USA...,0,0,0,0,3
GagaMxmff,2025-03-05T14:37:19.000Z,omg so pretty  should i change my macbook pro m1 to this??,0,0,0,0,308
TangleHearts,2025-03-05T16:29:51.000Z,Seems like any other MacBook air I've seen.,0,0,0,0,73
OLDCR1M1N4L,2025-03-05T21:35:11.000Z,,0,0,0,0,23
k_derpoulis,2025-03-05T15:36:51.000Z,ΧΥΝΩΩΩΩΩΩ,0,0,0,0,124
aqeela_franzen,2025-03-14T18:14:50.000Z,I have always wanted a lighter blue color.,0,0,0,0,39
BlanquetJr,2025-03-05T15:59:48.000Z,Oh…,0,0,0,0,68
MarkAlright,2025-03-05T15:14:55.000Z,Buy M3,0,0,0,0,69
gmiscms,2025-03-05T14:51:08.000Z,Big Notch,0,0,0,0,66
Asati_G,2025-03-05T15:01:29.000Z,They keep forgetting about SD-Card,0,0,0,0,119
charlesmonday,2025-03-06T15:13:01.000Z,looks very ,0,0,0,0,2
dawid_musiol,2025-03-06T04:56:17.000Z,Come on,0,0,0,0,2
verts_tv,2025-03-07T14:02:20.000Z,I'll stick with a framework,0,0,0,0,4
davegtech,2025-03-05T15:08:16.000Z,Love the color hate the price. Get an m2 instead for half this,0,0,0,0,1688
davibeckham7,2025-03-05T16:08:50.000Z,Quando essa porra dessa maçã vai voltar a acender?,0,0,0,0,41
SweetTechAZ,2025-03-06T13:37:52.000Z,The sky blue M4 MacBook Air is a sleek upgrade. Can't wait to see how it performs in real life!,0,0,0,0,136
sebdgy,2025-03-05T15:56:10.000Z,damnnnnnnn so hot,0,0,0,0,43
Eddie23122864,2025-03-05T14:08:14.000Z,Might need to upgrade from m2,0,0,0,0,429
Magda23688002,2025-03-09T15:19:07.000Z,@grok what is this,0,0,0,0,6
diseasedm0nster,2025-03-05T20:31:15.000Z,I WANT IT OMG,0,0,0,0,10
tissen9902,2025-03-05T15:16:31.000Z,1.199€ that’s quite cheap. Almost same price as the others,0,0,0,0,107
flyingbird336,2025-03-05T19:51:45.000Z,256 kinda sucks but overall this is actually pretty good considering they even took off $100,0,0,0,0,12
TashyMknevy,2025-03-05T15:05:51.000Z,Its time to get tha M2 MacBook Air,0,0,0,0,138
ReverendEnge,2025-03-05T15:40:37.000Z,,0,0,0,0,39
umbercolorchick,2025-03-05T16:10:29.000Z,"Price reduction was unexpected, I was actually expecting them to increase it since they added more RAM. 16 gigglebytes is plenty",0,0,0,0,23
umbercolorchick,2025-03-05T16:08:06.000Z,Oooohhhh I like that color,0,0,0,0,59
gptmachine,2025-03-05T15:09:04.000Z,@AskPerplexity how much is it in india,0,0,0,0,5052
realDannyVu,2025-03-05T20:04:35.000Z,I wont buy a Macbook Air until apple makes it 14 inch,0,0,0,0,75
ttt1532837,2025-03-05T18:03:31.000Z,PATHETIC,0,0,0,0,14
hmhasss,2025-03-05T14:13:41.000Z,should i trade in my midnight macbook 15 in for this beauty ,0,0,0,0,385
Man_Chiam,2025-03-05T14:49:25.000Z,Freebie to everyone,0,0,0,0,129
uzzii687,2025-03-06T03:58:00.000Z,Beautiful ,0,0,0,0,4
