username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-03-31T17:57:18.000Z,"These are the new emoji available today with iOS 18.4

Which one is your favorite?",274,636,5872,350,451987
tslecomte,2025-03-31T20:07:08.000Z,I'm still saying that this will be the most used emoji of the year... ,4,11,225,2,10770
ReddePayments,2025-03-31T20:52:10.000Z,FINALLY a turnip. ,0,0,8,0,3016
LucasBryner3,2025-04-01T14:26:06.000Z,They looks soooo sad ,0,0,0,0,1506
iHateApplee,2025-03-31T20:00:41.000Z,This is the only thing Apple does now. Apple can't make AI so it just give users more emojis ,7,5,53,3,8870
HeyPrashant_,2025-03-31T17:58:13.000Z,"Wow what an update.

Emojis

Wow  

That was much needed.

My life almost stopped without these ",4,2,56,0,9880
king_ape6,2025-03-31T18:04:23.000Z,None of them. I can make better ones with Genmoji,0,0,8,0,3806
_JasonRyan,2025-03-31T22:11:51.000Z,The New emojis are led by an emoji that's depressed...just great.,0,0,8,0,2882
akashtiwari1007,2025-03-31T19:07:42.000Z,"Definitely needed that Beetroot one !! Life has been unfulfilling without it … I mean I can live with a poor Apple Intelligence but not without a beetroot emoji !! 

#Sarcasm",0,0,6,0,3392
Alex_kndy,2025-04-01T22:37:57.000Z,"We are in 2025, the music industry is at an ATH yet @Apple @theapplehub have still not provided a TURNTABLE emoji 
",0,0,5,0,2090
uncle_vaughn,2025-03-31T17:59:22.000Z,Splatter is goated,0,0,4,0,2899
FreedomIgnite,2025-04-01T05:41:37.000Z,1,0,0,3,0,714
prayerdude,2025-03-31T19:07:08.000Z,🫆,0,0,3,0,2040
GeekB_Apple,2025-03-31T18:37:21.000Z,🫩,0,0,2,0,3568
christoph_fer,2025-04-01T07:37:13.000Z,🫩,0,0,2,0,975
Muzahinur1,2025-03-31T18:16:22.000Z,Useless,0,0,0,0,997
carlospapafox,2025-04-01T13:13:05.000Z,NaN,0,0,0,0,611
