username,date,text,replies,reposts,likes,bookmarks,views
BitBullVault,2025-04-03T16:03:46.000Z,Best game on the planet ,2,0,2,0,3817
BlazeRN617,2025-04-03T20:14:52.000Z,Can I get a 2 to preview?,0,0,0,0,956
Witchypink19,2025-04-03T16:36:28.000Z,,0,0,0,0,961
VivaLaDoctor,2025-04-03T16:53:14.000Z,Drop the price,2,0,127,0,4600
Swiftjar,2025-04-03T15:02:37.000Z,This is cool as hell,0,0,52,0,6571
SoftPlatypus23,2025-04-03T15:03:53.000Z,"Listen this game looks so incredible and amazing, but I can't take it seriously with Bob Ross in the background.",0,0,44,2,8803
realBasedSchizo,2025-04-04T04:24:26.000Z,"Which way, western gamer?",0,0,13,0,240
melonbread_x3,2025-04-03T15:19:16.000Z,Where is new smash bros?,9,0,12,0,9909
BrokenSword25,2025-04-03T16:08:53.000Z,Looking forward to Ryujinx 2! ,0,0,12,0,3767
sjfostersound,2025-04-03T15:02:28.000Z,Wonder if he knows Mecha Sonic,0,0,8,0,5567
realStephenAlb,2025-04-03T22:23:45.000Z,I would happily pay $120 for this game if you want to raise the price a bit.,5,0,6,0,1170
NeoTechPulse,2025-04-03T20:01:12.000Z,NaN,0,0,5,0,761
Kidsmealstudios,2025-04-03T16:17:33.000Z,DK really causing a ruckus today huh? ,0,0,5,0,1938
lewisjneal,2025-04-03T15:07:15.000Z,I Hope  it  is hard like Wii version that was epic I love a challenge on racing games makes it more fun ,0,0,3,0,4600
tadashiroll,2025-04-03T15:10:16.000Z,New Mario Kart looks fun ,0,0,3,0,3681
GenerateDiv,2025-04-03T15:10:07.000Z,Cool graphics and game play!,0,0,2,0,2954
BigBreezy29,2025-04-03T18:23:27.000Z,Excited,0,0,0,0,1730
Foxylary,2025-04-04T02:41:27.000Z,"Wow, a Mario Kart visually very close to MK8D, without game changer mecanics of gameplay, without closed multi-lap racing circuits, but with a useless open world, sold for 90€. Impressive. #NintendNO",3,0,0,0,295
EiRi_1970,2025-04-04T20:30:18.000Z,NaN,0,0,0,0,111
In_Somnia_W,2025-04-03T15:02:32.000Z,NaN,2,4,88,0,2863
CheeseMcButt,2025-04-03T15:02:58.000Z,#DROPTHEPRICES,0,0,70,0,2030
FunctionScarlet,2025-04-03T15:05:37.000Z,did you clowns actually watch the live chat during the livestream?,3,0,58,0,2976
Memes934,2025-04-03T15:03:07.000Z,DONKEY KONG CD,0,5,34,0,1434
EiRi_1970,2025-04-04T20:30:18.000Z,NaN,0,0,0,0,111
In_Somnia_W,2025-04-03T15:02:32.000Z,NaN,2,4,88,0,2863
CheeseMcButt,2025-04-03T15:02:58.000Z,#DROPTHEPRICES,0,0,70,0,2030
FunctionScarlet,2025-04-03T15:05:37.000Z,did you clowns actually watch the live chat during the livestream?,3,0,58,0,2976
Memes934,2025-04-03T15:03:07.000Z,DONKEY KONG CD,0,5,34,0,1434
CRESC3N7,2025-04-03T15:02:29.000Z,Drop the Price.,0,0,39,0,891
Kirbo9Z1,2025-04-03T15:06:04.000Z,Drop the price,0,2,32,0,807
CasualGamer1231,2025-04-03T15:05:15.000Z,doesn't justify the price increases,0,0,35,0,875
Firefac78894370,2025-04-03T15:02:44.000Z,Drop the price!,0,0,33,0,980
Shineouo,2025-04-03T15:07:32.000Z,Drop the Price,0,0,27,0,1558
Hydrocity_SSB,2025-04-03T15:04:07.000Z,Dont care not paying $90 for this,3,0,19,0,1364
Smaster20076,2025-04-03T15:12:19.000Z,Please decrease the prices.,0,0,16,0,1098
52_galbitch,2025-04-03T15:14:43.000Z,LOWER THE PRICES,0,2,11,0,917
SelakDaz,2025-04-03T15:03:48.000Z,DROP PRICE,0,0,14,0,394
Khurd214,2025-04-03T15:03:58.000Z,Drop the price,0,0,14,0,429
backupforjunko,2025-04-03T18:16:37.000Z,DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE DROP THE PRICE,0,2,10,0,178
JuansCarlosTM,2025-04-03T15:07:36.000Z,NaN,0,0,13,0,305
Eine__Banane,2025-04-03T16:54:54.000Z,"hello Nintendo big fan here, can please lower the price a bit  thank you",0,0,11,0,380
Jokerotakustar,2025-04-03T15:04:03.000Z,Drop the game prices,0,0,12,0,315
wztmaizen,2025-04-03T15:06:23.000Z,Drop the price of the game,0,0,12,0,319
ToyConGarageVR,2025-04-03T15:02:53.000Z,what happened to the emoji y'all,0,0,11,0,2281
J_Alezzandro,2025-04-03T19:33:11.000Z,"I was going to buy it, but 90$ a game is a scam

DROP THE PRICES",2,0,11,0,302
acethejester_42,2025-04-03T15:16:57.000Z,Drop the bloody price then I’ll think about grabbing the game.( if I ever buy the console that is),0,0,9,0,588
jagodakloda,2025-04-03T15:05:51.000Z,Drop the prices,0,0,8,0,206
AlbarnsDemon,2025-04-03T15:11:58.000Z,So can yall drop the price?,0,0,7,0,380
SageofAges_PPN,2025-04-03T21:05:47.000Z,"Hopefully he can throw us a bone and some lower prices
#droptheprice",0,2,3,0,52
RumyJCR,2025-04-03T15:02:58.000Z,i need someone to count how many times they say “ok” on the stream,0,0,5,0,1135
D_from_S4P,2025-04-03T15:07:55.000Z,"lower your prices, again.",0,0,5,0,247
Eine__Banane,2025-04-03T16:54:54.000Z,"hello Nintendo big fan here, can please lower the price a bit  thank you",0,0,11,0,380
Jokerotakustar,2025-04-03T15:04:03.000Z,Drop the game prices,0,0,12,0,315
wztmaizen,2025-04-03T15:06:23.000Z,Drop the price of the game,0,0,12,0,319
ToyConGarageVR,2025-04-03T15:02:53.000Z,what happened to the emoji y'all,0,0,11,0,2281
J_Alezzandro,2025-04-03T19:33:11.000Z,"I was going to buy it, but 90$ a game is a scam

DROP THE PRICES",2,0,11,0,302
acethejester_42,2025-04-03T15:16:57.000Z,Drop the bloody price then I’ll think about grabbing the game.( if I ever buy the console that is),0,0,9,0,588
jagodakloda,2025-04-03T15:05:51.000Z,Drop the prices,0,0,8,0,206
AlbarnsDemon,2025-04-03T15:11:58.000Z,So can yall drop the price?,0,0,7,0,380
SageofAges_PPN,2025-04-03T21:05:47.000Z,"Hopefully he can throw us a bone and some lower prices
#droptheprice",0,2,3,0,52
RumyJCR,2025-04-03T15:02:58.000Z,i need someone to count how many times they say “ok” on the stream,0,0,5,0,1135
D_from_S4P,2025-04-03T15:07:55.000Z,"lower your prices, again.",0,0,5,0,247
PowerJusho,2025-04-03T15:16:03.000Z,Drop the price,0,0,5,0,382
KiwiDaHuman,2025-04-03T15:07:45.000Z,DROP THE PRICES,0,0,4,0,375
MayahWoo,2025-04-03T15:26:22.000Z,This is super cool! Would be nice to play if the price was lowered,0,0,4,0,293
BillyTheToilet,2025-04-03T15:03:29.000Z,I wonder if this means Donkey Kong is canonically a metal head.,4,0,3,0,1560
spookyhours40,2025-04-03T15:07:35.000Z,This is not a $80 game.,0,0,3,0,237
Widra_,2025-04-03T21:08:32.000Z,Drop the price,0,0,0,0,46
itbeconnorb0t,2025-04-03T15:02:12.000Z,It all looks so good ,0,0,2,0,941
excaliburn3d,2025-04-03T15:02:17.000Z,Why did Nintendo tweet this twice?,2,0,2,0,3387
BottlesTheMole,2025-04-03T15:04:19.000Z,"Imagine the timeline where we're seeing Nintendo use the words ""new"" and ""DK"" in the same tweet but they HADN'T announced Bananza beforehand.",0,0,2,0,912
JJ_Enton,2025-04-03T15:07:47.000Z,If only it were affordable,0,0,2,0,305
Mikz_Nyc,2025-04-03T15:08:52.000Z,"As good as the game looks , it ain't worth $80 digital/$90 physical ( especially if the game is not in the cartridge)",0,0,2,0,1135
BonelessNuggo,2025-04-03T15:15:20.000Z,"looks cool, if only it was cheaper.",0,0,2,0,110
Romal_Wwd,2025-04-03T15:18:38.000Z,Drop the prices,0,0,2,0,111
Anthony_Romijn,2025-04-03T15:39:54.000Z,Not worth €80! Definitely not €90!!,0,0,2,0,113
Brandon_AGG,2025-04-03T15:49:54.000Z,We will not buy games for more than $70 #DropThePrice #価格を下げる,0,0,2,0,106
gxprtcle,2025-04-03T15:50:25.000Z,Literally Mario Kart 8 with new animations and courses.,0,0,2,0,103
MFusion245,2025-04-03T16:10:37.000Z,"What is he, some kind of Metal Head?",0,0,2,0,98
XD93344674,2025-04-03T16:16:49.000Z, DROP THE PRICES FOR BRAZIL ,0,0,2,0,313
JaceAVinson,2025-04-03T19:59:13.000Z,Drop the prices,0,0,2,0,89
super8bitgamer,2025-04-03T15:08:02.000Z,I really hope Donkey Kong's redesign is temporary,5,0,0,0,595
raveryn,2025-04-03T15:16:01.000Z,"#droptheprices 
Don't relive the Wii U era!",5,0,0,0,83
mtzslivegaming,2025-04-03T21:22:20.000Z,Good #NintendoSwitch2,0,0,2,0,39
