username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-08T08:34:01.000Z,"This is allegedly our first look at the new iOS 19 design 

Do you like the new design?

Source: @frontpagetech",467,555,7043,663,457035
buffys,2025-04-08T17:29:29.000Z,literally looks the exact same just rounded,3,0,59,0,4686
LuayPrince,2025-04-08T12:55:16.000Z,Why they're stealing icons from samsung ?,2,0,4,0,4670
GabrielSe85,2025-04-08T15:24:39.000Z,hope that those designs are optional,0,0,0,0,935
BenGeskin,2025-04-08T10:54:17.000Z,These icons look awful. Either keep them as they were or go all in with proper round ones - not this weird in-between mess…,9,2,237,0,15382
iHateApplee,2025-04-08T08:48:59.000Z,Just copying Android icons and what Android has already ,13,4,136,3,17997
tslecomte,2025-04-08T14:16:53.000Z,"Not really, nothing stands out as ""Major over-haul"".

I don't trust it, I think Apple will do way better... ",0,0,0,0,3525
black0nder,2025-04-08T08:48:38.000Z,Where is the new design??? That is a circular icons??? Are you kidding?? ,0,0,283,0,12709
folkikilore,2025-04-08T13:31:19.000Z,So we got rounded icons is that it,2,0,0,0,2131
MsMohammed206,2025-04-08T10:32:16.000Z,,0,0,0,0,3313
ShyamSachdeo,2025-04-08T10:00:52.000Z,What new design? ,0,0,0,0,34
eusouoviana,2025-04-09T21:19:02.000Z,"As always, zero innovation",0,0,0,0,71
vonner22,2025-04-08T13:18:20.000Z,Looks pretty much the same.,0,0,0,0,1133
chrischatzi41,2025-04-08T14:32:37.000Z,I will love this design,0,0,0,0,1064
_notyourbuddy_,2025-04-08T12:21:03.000Z,This is new design? I can barely tell.  just fix Siri.,0,0,0,0,13
BugNinza,2025-04-08T09:00:52.000Z,Planning to replace my pixel,0,0,0,0,3876
chrischatzi41,2025-04-08T14:32:57.000Z,Something actually new,0,0,0,0,1259
ItsEasypop,2025-04-08T12:00:47.000Z,Looks cute,0,0,0,0,1759
thestevemahoney,2025-04-08T08:48:33.000Z,I like the floating concepts - simplify of course but you guys know that,0,0,0,0,21
wittarkowski,2025-04-08T10:01:09.000Z,Not good,0,0,0,0,3014
