username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T17:26:54.000Z,"When DK climbs them are they monkey bars or donkey bars?  
 
Day 1 of Nintendo Treehouse: Live | Nintendo Switch 2 continues: https://ninten.do/6016qSf8K",354,581,5395,333,535108
prezoh,2025-04-03T18:01:51.000Z,i think i speak for everyone when i say you need to increase the price,6,35,2549,7,25502
BrainDumpTweets,2025-04-03T20:33:03.000Z,How come half of the time he's wearing pants and half of the time he isn't?,24,3,176,2,9951
JerrellsWorld,2025-04-03T17:27:33.000Z,Donkey Bars for sure!,0,0,6,0,3603
g_bascunana,2025-04-03T17:35:42.000Z,Drop the price,4,4,199,0,6290
phan_xyz,2025-04-03T17:31:01.000Z,donkey bars is very clever,0,0,4,0,2736
wealthium0,2025-04-03T17:27:08.000Z,Money needs banana,0,0,0,0,4070
PlayGamesMovies,2025-04-05T12:04:27.000Z,Have a feeling this will be ported down to Switch 1 later too tbh.,0,0,0,0,257
BitBullVault,2025-04-03T18:40:26.000Z,Donkey bars ,0,0,0,0,1046
YorchTorchGames,2025-04-03T17:38:42.000Z,"Donkey Kong Bananza looks great.

But Nintendo needs to drop the price.",7,0,63,0,6283
EzekielMaxwel89,2025-04-03T17:27:50.000Z,It’s “Nintendo is charging too much for games”.,5,0,58,0,4869
AlbarnsDemon,2025-04-03T17:29:19.000Z,But can yall lower the prices?,2,2,47,0,1659
SynthLord666,2025-04-03T17:37:23.000Z,"Press ""B"" to drop the price",0,2,46,0,2074
MultiPly_live,2025-04-03T17:32:48.000Z,"To those of you who DEMAND lower the price: unfortunately (don't get me wrong, i find the price borderline quite high too) this is 100% not going to happen

And no - 3DS/Wii U scenario is not going to happen either. Switch 2 will sell like crazy at the current price",17,0,45,0,6516
Butt_Hole_McGee,2025-04-03T18:48:11.000Z,I sure as shit won’t pay $80-$90 for a game. Gonna be a hard pass on Switch 2 for me.,4,0,40,0,4285
RyderPlaysGames,2025-04-03T17:52:19.000Z,Love how the hands are just clipping through the steel bridge... great graphics. Totally worth 70... ,4,0,36,0,2446
Or0ch1__,2025-04-03T17:27:22.000Z,Lower the prices or we’re boycotting the console,3,0,34,0,1340
BopDoji46659,2025-04-03T17:28:01.000Z,Lower the prices assholes.  I’m not paying 80+ for a fucking game,3,0,30,0,644
DededeSucc,2025-04-03T17:27:25.000Z,You better listen what they say in the live chat ,0,0,27,0,1133
wealthium0,2025-04-03T17:27:08.000Z,Money needs banana,0,0,0,0,4070
PlayGamesMovies,2025-04-05T12:04:27.000Z,Have a feeling this will be ported down to Switch 1 later too tbh.,0,0,0,0,257
BitBullVault,2025-04-03T18:40:26.000Z,Donkey bars ,0,0,0,0,1046
YorchTorchGames,2025-04-03T17:38:42.000Z,"Donkey Kong Bananza looks great.

But Nintendo needs to drop the price.",7,0,63,0,6283
EzekielMaxwel89,2025-04-03T17:27:50.000Z,It’s “Nintendo is charging too much for games”.,5,0,58,0,4869
AlbarnsDemon,2025-04-03T17:29:19.000Z,But can yall lower the prices?,2,2,47,0,1659
SynthLord666,2025-04-03T17:37:23.000Z,"Press ""B"" to drop the price",0,2,46,0,2074
MultiPly_live,2025-04-03T17:32:48.000Z,"To those of you who DEMAND lower the price: unfortunately (don't get me wrong, i find the price borderline quite high too) this is 100% not going to happen

And no - 3DS/Wii U scenario is not going to happen either. Switch 2 will sell like crazy at the current price",17,0,45,0,6516
Butt_Hole_McGee,2025-04-03T18:48:11.000Z,I sure as shit won’t pay $80-$90 for a game. Gonna be a hard pass on Switch 2 for me.,4,0,40,0,4285
RyderPlaysGames,2025-04-03T17:52:19.000Z,Love how the hands are just clipping through the steel bridge... great graphics. Totally worth 70... ,4,0,36,0,2446
Or0ch1__,2025-04-03T17:27:22.000Z,Lower the prices or we’re boycotting the console,3,0,34,0,1340
BopDoji46659,2025-04-03T17:28:01.000Z,Lower the prices assholes.  I’m not paying 80+ for a fucking game,3,0,30,0,644
DededeSucc,2025-04-03T17:27:25.000Z,You better listen what they say in the live chat ,0,0,27,0,1133
spookyhours40,2025-04-03T17:29:53.000Z,Drop the prices.,0,0,24,0,604
just_guy81042,2025-04-03T17:39:35.000Z,NaN,0,0,17,0,641
GoodGuyGuardian,2025-04-03T17:27:15.000Z,"No, we’re good games too expensive",0,0,17,0,630
TRIPSTER0,2025-04-03T23:13:20.000Z,Is this a Wii Game?,7,0,17,0,2106
virtualreiality,2025-04-03T17:27:12.000Z,lower the prices,0,0,15,0,629
SJogik,2025-04-03T17:42:44.000Z,"When the Switch 2 releases are people gonna buy it or continue saying ""DROP THE PRICE""? 
Day 1 of trying to drop the price continues:",3,0,12,0,1542
AlJR86,2025-04-03T17:55:45.000Z,It looks so bad!,0,0,12,0,1490
Chookie718,2025-04-03T17:37:32.000Z,DROP THE PRICE LISTEN TO THE LIVE CHAT,0,0,9,0,323
BottlesTheMole,2025-04-03T17:28:13.000Z,We're so back!,0,0,8,0,1337
CSathurmesh,2025-04-03T17:43:18.000Z,DROP THE PRICES!!!! LISTEN TO THE COMMUNITY!!!,0,0,10,0,261
